family,pokemon_id,species_number,resource_id,config_form_index,config_variant_index,game_form,game_gender,normal_shiny_role,icon_path,animation_name_count,animation_file_count,animation_names_sha256,has_default_wait,has_battle_wait,has_attack,has_damage,has_eye_track,has_mouth_track,source_config_path,source_config_sha256,source_repo,source_commit,source_status,canonical_source_status,consistency_flags
LZA,pm0233,233,pm0233_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0233_00_00_00_0.png,59,118,6ed9250768dff31bb32e8a1bcf6257d886935a1d72de4784d6d277fdc0ecea39,True,True,True,True,True,False,assets/local/configs/LZA/pm0233.json,e61550daff1440d14877d5dc7d89313dd6c8a9421bd96781bae98f7fa64d6506,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0246,246,pm0246_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0246_00_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0246.json,095e5569b6dd3e2330f8b94dddfcb48aeacb8c205c2f9cca789522ab936762b3,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0247,247,pm0247_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0247_00_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0247.json,32657b8c754717010fdbca570a9945f0e3ea3cda61aa795b612bf9503f3ec278,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0248,248,pm0248_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0248_00_00_00_0.png,57,114,d63ebf1b1a96a8057500cd4c18a3a089cada6c7cca15afb4e6961cd2d133275e,True,True,True,True,True,False,assets/local/configs/LZA/pm0248.json,4c1047a8cf9640d489b1438f6cad7906257e45db43634d9922aa7d4bb45a30c3,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0248,248,pm0248_51_00,51,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0248_51_00_00_0.png,44,88,398d087ec70a0c287967d74a166df30dbc74813960e3d9302c51554b6a0176bb,False,True,True,True,True,False,assets/local/configs/LZA/pm0248.json,4c1047a8cf9640d489b1438f6cad7906257e45db43634d9922aa7d4bb45a30c3,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0252,252,pm0252_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0252_00_00_00_0.png,62,124,dff3fdaef75ccb24f102e36394a6087e7a4f67b2aba16e2c34c2fa3da05cf062,True,True,True,True,True,False,assets/local/configs/LZA/pm0252.json,e645838f383387b2860814f29eb07cb6b94a0a54cbeed961532b98eec8d8eafb,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0253,253,pm0253_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0253_00_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0253.json,1cd43b59ad13cbbe594aa4d53d87ffcc0c65547ff3c9af32c7f5bf2c887bfc18,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0254,254,pm0254_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0254_00_00_00_0.png,60,120,43d746c5977335798a8e2d36927c4cded1f8b6038de939057d6ddff265de1963,True,True,True,True,True,False,assets/local/configs/LZA/pm0254.json,e8b23570769526db2815fa6e226ac9d4d49b08e6104d502cd630e951c02e1210,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0254,254,pm0254_51_00,51,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0254_51_00_00_0.png,40,80,b0afc84625f07a3d18196b12acddcc78dcf520678986f66600e0a1d9e7b617ff,False,True,True,True,True,False,assets/local/configs/LZA/pm0254.json,e8b23570769526db2815fa6e226ac9d4d49b08e6104d502cd630e951c02e1210,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0255,255,pm0255_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0255_00_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0255.json,02be3cbd25167d945457c1a571b106fc22f5a9d73eb864748fd45c934c3afce1,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0255,255,pm0255_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0255_01_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0255.json,02be3cbd25167d945457c1a571b106fc22f5a9d73eb864748fd45c934c3afce1,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0256,256,pm0256_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0256_00_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0256.json,a9f8698147c437b429c6dda483751c1869441e4abefd52bba70f88312a7999ed,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0256,256,pm0256_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0256_01_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0256.json,a9f8698147c437b429c6dda483751c1869441e4abefd52bba70f88312a7999ed,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0257,257,pm0257_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0257_00_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0257.json,02f076ae96022df3adddfd9df097ed6d38450dd99e0448e9175d8f7ab7a7c8af,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0257,257,pm0257_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0257_01_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0257.json,02f076ae96022df3adddfd9df097ed6d38450dd99e0448e9175d8f7ab7a7c8af,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0257,257,pm0257_51_00,51,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0257_51_00_00_0.png,41,82,c6ac1f19bf3456238998b8183175e45c10101a6a2da11fe2634966286f74f588,False,True,True,True,True,False,assets/local/configs/LZA/pm0257.json,02f076ae96022df3adddfd9df097ed6d38450dd99e0448e9175d8f7ab7a7c8af,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0258,258,pm0258_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0258_00_00_00_0.png,117,234,7bb56cd6787e7cd1711a285f1915f249f8bee6c1b07bfa41c948de52797b10c4,True,True,True,True,True,False,assets/local/configs/LZA/pm0258.json,1d2980e7ef2257f794e2fab3ee0b7633276876d72ad39ca9fdd9ee95af984b90,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0259,259,pm0259_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0259_00_00_00_0.png,120,240,f1c459b1cd509a976939fb313e3ad83259d67c0b1483da3e4bc0d4bb7c94ac93,True,True,True,True,True,False,assets/local/configs/LZA/pm0259.json,61cc3309b4d4c88c65ae2e3598ebd4bc212e82c01da23f4cc8920b90b5f34c97,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0260,260,pm0260_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0260_00_00_00_0.png,117,234,7bb56cd6787e7cd1711a285f1915f249f8bee6c1b07bfa41c948de52797b10c4,True,True,True,True,True,False,assets/local/configs/LZA/pm0260.json,9e9c3b6988548702dd598685b23b9e4c59336217ceea1c99ee5400c8fa521063,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0260,260,pm0260_51_00,51,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0260_51_00_00_0.png,79,158,18fe40ec515dd2166db3097d28447c55870bbd4fb4dcb135e4188579730b71a4,False,True,True,True,True,False,assets/local/configs/LZA/pm0260.json,9e9c3b6988548702dd598685b23b9e4c59336217ceea1c99ee5400c8fa521063,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0280,280,pm0280_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0280_00_00_00_0.png,115,230,dabe65638764d345b54c388aed99a3c2a24f7a4b11abee2e9ef39216dcf4f746,True,True,True,True,True,False,assets/local/configs/LZA/pm0280.json,0572743e41c64449fe0fa5ad9b6dc458a08f3aa473f3de9cf061487c11a60bd9,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0281,281,pm0281_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0281_00_00_00_0.png,118,236,5ccf3309cad45c1837583bf9cc39e203a5472bb4b0c349c04286f1bd02edecbf,True,True,True,True,True,False,assets/local/configs/LZA/pm0281.json,452b643c981453dc375fc950f2aa19372d4c7af1c162cfb136fe9db60b51d745,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0282,282,pm0282_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0282_00_00_00_0.png,113,226,40da6e624134c83d6a08ad188040be4ae5e2226b46561c4898c76750638c32ff,True,True,True,True,True,False,assets/local/configs/LZA/pm0282.json,95996bf9768d5df1c7327061c032ab4c670f81f6eb01e958e0913144ddf7dd5a,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0282,282,pm0282_51_00,51,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0282_51_00_00_0.png,77,154,1538786bb147434dd558d06233af5eefe6e00ea3c2196bad36e08720999b36f1,False,True,True,True,True,False,assets/local/configs/LZA/pm0282.json,95996bf9768d5df1c7327061c032ab4c670f81f6eb01e958e0913144ddf7dd5a,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0302,302,pm0302_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0302_00_00_00_0.png,64,128,1cbb9986a07153bb712dc991fc0ef1bcd3dcfd02aa750ad9178428bb85bb69e4,True,True,True,True,False,False,assets/local/configs/LZA/pm0302.json,39765236a68d431fb6f168ad4afdd2250fab1f1ad6f4bb6d16c78582fb187018,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0302,302,pm0302_51_00,51,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0302_51_00_00_0.png,38,76,a8a90d3bb23fe810b5c4a1c895826354cbe4cd1b378c4683fd517b87e1238bdb,False,True,True,True,False,False,assets/local/configs/LZA/pm0302.json,39765236a68d431fb6f168ad4afdd2250fab1f1ad6f4bb6d16c78582fb187018,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0303,303,pm0303_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0303_00_00_00_0.png,61,122,0950d79e94226acdf90015a7e2438159286ad50ea94f69da870b6238eb794543,True,True,True,True,True,False,assets/local/configs/LZA/pm0303.json,b47ab6e7770524637ed6a4be2a9202a2d24d97c831d2fe85379502fef7534848,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0303,303,pm0303_51_00,51,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0303_51_00_00_0.png,44,88,ca03e3bdea67c6ddab549621398bff31cced52feabedaa853d7fdd34f3770162,False,True,True,True,True,False,assets/local/configs/LZA/pm0303.json,b47ab6e7770524637ed6a4be2a9202a2d24d97c831d2fe85379502fef7534848,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0304,304,pm0304_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0304_00_00_00_0.png,62,124,5d3d1a273ac7be5b9cea94566199ef17ae16519a84b8643d04891397334020c7,True,True,True,True,True,False,assets/local/configs/LZA/pm0304.json,c3c7002384e3cb14e21afb3f628ddb7246f393a2219c7d59908264a2317f1670,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0305,305,pm0305_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0305_00_00_00_0.png,63,126,d7d84ab7db6746f1fcdf9360fcc980e9d4dc3f30bc228b91291d5130a9a6347f,True,True,True,True,True,False,assets/local/configs/LZA/pm0305.json,6e8d9c4c33c4e96594a50b8f0e0764895dda0734927fe872e09a062e2ad8b256,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0306,306,pm0306_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0306_00_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0306.json,804d27c9d3b26c28910f9569c1c6000e22365a601be81abfe19b3f1a8c1eda53,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0306,306,pm0306_51_00,51,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0306_51_00_00_0.png,41,82,29641a30c630045e0359658e1390918cf91cbbd2a3e03ac9151007bb9e40e886,False,True,True,True,True,False,assets/local/configs/LZA/pm0306.json,804d27c9d3b26c28910f9569c1c6000e22365a601be81abfe19b3f1a8c1eda53,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0307,307,pm0307_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0307_00_00_00_0.png,62,124,5d3d1a273ac7be5b9cea94566199ef17ae16519a84b8643d04891397334020c7,True,True,True,True,True,False,assets/local/configs/LZA/pm0307.json,7898df82093d0286df9befafc820c29f4e1cf930b44c59506cb24ac7157c393c,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0307,307,pm0307_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0307_01_00_00_0.png,62,124,5d3d1a273ac7be5b9cea94566199ef17ae16519a84b8643d04891397334020c7,True,True,True,True,True,False,assets/local/configs/LZA/pm0307.json,7898df82093d0286df9befafc820c29f4e1cf930b44c59506cb24ac7157c393c,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0308,308,pm0308_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0308_00_00_00_0.png,68,136,f7ded61d089c0416007d0bb82ab164f687f8e3f695ea62a00089fc4b03c10910,True,True,True,True,True,True,assets/local/configs/LZA/pm0308.json,1c6de7510786cb2b7e78614d8f20f4d3edc3b5153f90a865bcafae59e2cf4802,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0308,308,pm0308_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0308_01_00_00_0.png,68,136,f7ded61d089c0416007d0bb82ab164f687f8e3f695ea62a00089fc4b03c10910,True,True,True,True,True,True,assets/local/configs/LZA/pm0308.json,1c6de7510786cb2b7e78614d8f20f4d3edc3b5153f90a865bcafae59e2cf4802,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0308,308,pm0308_51_00,51,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0308_51_00_00_0.png,39,78,ecfaf8dab47ad52f4062b3ee313eba838a75677ad9719f5fd2f2fed938d6b81e,False,True,True,True,True,False,assets/local/configs/LZA/pm0308.json,1c6de7510786cb2b7e78614d8f20f4d3edc3b5153f90a865bcafae59e2cf4802,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0309,309,pm0309_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0309_00_00_00_0.png,62,124,5d3d1a273ac7be5b9cea94566199ef17ae16519a84b8643d04891397334020c7,True,True,True,True,True,False,assets/local/configs/LZA/pm0309.json,baf281aaf0052f045faea55322d7640b24015033a77db9d2eb5f8b1d328731b4,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0310,310,pm0310_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0310_00_00_00_0.png,63,126,d7d84ab7db6746f1fcdf9360fcc980e9d4dc3f30bc228b91291d5130a9a6347f,True,True,True,True,True,False,assets/local/configs/LZA/pm0310.json,23749fb8ccbfc70e9bb1e2182a5a9841779aac459727114abfabc05d7b173ab5,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0310,310,pm0310_51_00,51,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0310_51_00_00_0.png,40,80,b0afc84625f07a3d18196b12acddcc78dcf520678986f66600e0a1d9e7b617ff,False,True,True,True,True,False,assets/local/configs/LZA/pm0310.json,23749fb8ccbfc70e9bb1e2182a5a9841779aac459727114abfabc05d7b173ab5,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0315,315,pm0315_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0315_00_00_00_0.png,63,126,6687e995dd223185017f39b688b9e7e098a6771a22e4128c4156e36067f70e71,True,True,True,True,True,False,assets/local/configs/LZA/pm0315.json,378117cf564fd3fe63e2620e3ba12d213b456dafd5815eaa81a24b60199cbd3e,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0315,315,pm0315_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0315_01_00_00_0.png,63,126,6687e995dd223185017f39b688b9e7e098a6771a22e4128c4156e36067f70e71,True,True,True,True,True,False,assets/local/configs/LZA/pm0315.json,378117cf564fd3fe63e2620e3ba12d213b456dafd5815eaa81a24b60199cbd3e,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0316,316,pm0316_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0316_00_00_00_0.png,58,116,b2f2aa6aa06c5efe7c96bc6474a7c65db3249a182fd3752a68d853c76aa2fa84,True,True,True,True,False,False,assets/local/configs/LZA/pm0316.json,4e0b5a39051507d2a015bc85ec9c1e5f5f207fd46a7813057d17ee9d2c212330,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0316,316,pm0316_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0316_01_00_00_0.png,58,116,b2f2aa6aa06c5efe7c96bc6474a7c65db3249a182fd3752a68d853c76aa2fa84,True,True,True,True,False,False,assets/local/configs/LZA/pm0316.json,4e0b5a39051507d2a015bc85ec9c1e5f5f207fd46a7813057d17ee9d2c212330,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0317,317,pm0317_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0317_00_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0317.json,591b80f0f362f6d151ba1806f9c671fae37eb1c8882332be5ad7a7b6325b53fb,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0317,317,pm0317_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0317_01_00_00_0.png,59,118,c5e5e7d2af5dab2470b21f2652b27c6dc2e3bd38a0315b5b1971c1bcd452ea5f,True,True,True,True,True,False,assets/local/configs/LZA/pm0317.json,591b80f0f362f6d151ba1806f9c671fae37eb1c8882332be5ad7a7b6325b53fb,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0318,318,pm0318_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0318_00_00_00_0.png,60,120,3c922de0eeb772ad0ce37c4c8c8adc19c5b4a589dd5c23896c8fbc792c6d345d,True,True,True,True,True,False,assets/local/configs/LZA/pm0318.json,d076e590b5618bade995670c4057272b7e9f25823490d63992d29bc209abed3e,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0319,319,pm0319_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0319_00_00_00_0.png,63,126,098b6f61770402784bf21c41f63c11edd99bfeb914ffa85b7d8c37210316f2c9,True,True,True,True,True,False,assets/local/configs/LZA/pm0319.json,415294c6f90ce44209fe1009de5e01d7d5abd1815e718746d9d92c7be865a929,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0319,319,pm0319_51_00,51,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0319_51_00_00_0.png,41,82,7c39a5a7547ff71b9d0aae459dac8cf0dffca3227dfe432c4ca281a3029b635d,False,True,True,True,True,False,assets/local/configs/LZA/pm0319.json,415294c6f90ce44209fe1009de5e01d7d5abd1815e718746d9d92c7be865a929,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0322,322,pm0322_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0322_00_00_00_0.png,62,124,31100d8b2909c3c6a5f6647f14d5207554b7e484d0fbd965bbb8fd9f77d763bd,True,True,True,True,True,False,assets/local/configs/LZA/pm0322.json,2c3f57da3013a305054e91e57de7d341ca5ca0c1220aa916c6ae24481f031f7d,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
LZA,pm0322,322,pm0322_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0322_01_00_00_0.png,62,124,31100d8b2909c3c6a5f6647f14d5207554b7e484d0fbd965bbb8fd9f77d763bd,True,True,True,True,True,False,assets/local/configs/LZA/pm0322.json,2c3f57da3013a305054e91e57de7d341ca5ca0c1220aa916c6ae24481f031f7d,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
