version,slot_index_zero_based,item_id_decimal,item_id_hex,slot_kind,item_name_gs_korean,is_placeholder_name,engine_description_source,bank_hex,description_cpu_address_hex,description_file_offset_hex,shared_pointer_reference_count,description,next_count,description_raw_hex,description_record_raw_hex
KOREAN_GOLD,53,54,0x36,ITEM_ID,동전 케이스,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x48EB,0x1B88EB,1,손에 넣은 동전을<NEXT>9999개까지 지닐 수 있게된다,1,06 05 07 01 7f 02 76 07 8a 7f 03 1f 07 cc 07 8b 59 ff ff ff ff 01 13 01 be 08 26 7f 08 26 02 d2 7f 06 26 7f 07 a6 01 34 03 28 02 d9,06 05 07 01 7f 02 76 07 8a 7f 03 1f 07 cc 07 8b 59 ff ff ff ff 01 13 01 be 08 26 7f 08 26 02 d2 7f 06 26 7f 07 a6 01 34 03 28 02 d9 50
KOREAN_GOLD,54,55,0x37,ITEM_ID,다우징 머신,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4918,0x1B8918,1,보이지 않는 도구에 반응해서<NEXT>소리로 가르쳐준다,1,05 18 07 9c 08 26 7f 06 ca 02 c2 7f 03 15 01 88 07 01 7f 04 dd 07 90 0a 78 05 dd 59 06 02 04 3e 03 fe 7f 01 01 04 33 08 c4 08 08 02 d9,05 18 07 9c 08 26 7f 06 ca 02 c2 7f 03 15 01 88 07 01 7f 04 dd 07 90 0a 78 05 dd 59 06 02 04 3e 03 fe 7f 01 01 04 33 08 c4 08 08 02 d9 50
KOREAN_GOLD,55,56,0x38,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4946,0x1B8946,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,56,57,0x39,ITEM_ID,학습장치,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4949,0x1B8949,1,지니고 있는 것만으로도 경험치를<NEXT>나누어 받을 수 있다,1,08 26 02 cf 01 4d 7f 07 a6 02 c2 7f 01 2d 04 48 07 88 03 fe 03 15 7f 01 46 0a 88 09 01 04 36 59 02 3a 02 a9 06 ee 7f 04 de 07 8b 7f 06 26 7f 07 a6 02 d9,08 26 02 cf 01 4d 7f 07 a6 02 c2 7f 01 2d 04 48 07 88 03 fe 03 15 7f 01 46 0a 88 09 01 04 36 59 02 3a 02 a9 06 ee 7f 04 de 07 8b 7f 06 26 7f 07 a6 02 d9 50
KOREAN_GOLD,57,58,0x3A,ITEM_ID,낡은 낚싯대,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x497D,0x1B897D,1,물가에서 사용하면<NEXT>포켓몬을 낚을 수 있다,1,04 b0 01 01 07 01 05 dd 7f 05 b7 07 4b 0a 6f 04 89 59 0a 27 09 2f 04 93 07 8b 7f 02 3c 07 8b 7f 06 26 7f 07 a6 02 d9,04 b0 01 01 07 01 05 dd 7f 05 b7 07 4b 0a 6f 04 89 59 0a 27 09 2f 04 93 07 8b 7f 02 3c 07 8b 7f 06 26 7f 07 a6 02 d9 50
KOREAN_GOLD,58,59,0x3B,ITEM_ID,좋은 낚싯대,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x49A5,0x1B89A5,1,포켓몬을 낚기 위한 도구<NEXT>약간 좋은 낚싯대,1,0a 27 09 2f 04 93 07 8b 7f 02 3c 01 b2 7f 07 77 0a 71 7f 03 15 01 88 59 06 e0 01 03 7f 07 f1 07 8a 7f 02 3c 06 6b 02 eb,0a 27 09 2f 04 93 07 8b 7f 02 3c 01 b2 7f 07 77 0a 71 7f 03 15 01 88 59 06 e0 01 03 7f 07 f1 07 8a 7f 02 3c 06 6b 02 eb 50
KOREAN_GOLD,59,60,0x3C,ITEM_ID,은빛 나뭇잎,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x49CE,0x1B89CE,1,은빛의 신비한 잎사귀,0,07 8a 05 6b 07 97 7f 06 65 05 61 0a 71 7f 07 a9 05 b7 01 9d,07 8a 05 6b 07 97 7f 06 65 05 61 0a 71 7f 07 a9 05 b7 01 9d 50
KOREAN_GOLD,60,61,0x3D,ITEM_ID,대단한 낚싯대,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x49E3,0x1B89E3,1,포켓몬을 낚기 위한 도구<NEXT>최고의 낚싯대로서 유명하다,1,0a 27 09 2f 04 93 07 8b 7f 02 3c 01 b2 7f 07 77 0a 71 7f 03 15 01 88 59 08 d6 01 4d 07 97 7f 02 3c 06 6b 02 eb 03 fe 05 dd 7f 07 7f 04 8d 0a 6f 02 d9,0a 27 09 2f 04 93 07 8b 7f 02 3c 01 b2 7f 07 77 0a 71 7f 03 15 01 88 59 08 d6 01 4d 07 97 7f 02 3c 06 6b 02 eb 03 fe 05 dd 7f 07 7f 04 8d 0a 6f 02 d9 50
KOREAN_GOLD,61,62,0x3E,ITEM_ID,포인트 업,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4A16,0x1B8A16,1,기술포인트의 최대치가 올라간다,0,01 b2 06 2a 0a 27 07 9e 09 de 07 97 7f 08 d6 02 eb 09 01 01 01 7f 07 23 03 c3 01 03 02 d9,01 b2 06 2a 0a 27 07 9e 09 de 07 97 7f 08 d6 02 eb 09 01 01 01 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,62,63,0x3F,ITEM_ID,PP 에이드,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4A35,0x1B8A35,1,한가지의 기술포인트를<NEXT>10 회복시켜준다,1,0a 71 01 01 08 26 07 97 7f 01 b2 06 2a 0a 27 07 9e 09 de 04 36 59 f7 f6 7f 0a b8 05 19 06 63 09 31 08 08 02 d9,0a 71 01 01 08 26 07 97 7f 01 b2 06 2a 0a 27 07 9e 09 de 04 36 59 f7 f6 7f 0a b8 05 19 06 63 09 31 08 08 02 d9 50
KOREAN_GOLD,63,64,0x40,ITEM_ID,PP 회복,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4A5B,0x1B8A5B,1,한가지의 기술포인트를<NEXT>전부 회복시켜준다,1,0a 71 01 01 08 26 07 97 7f 01 b2 06 2a 0a 27 07 9e 09 de 04 36 59 07 cc 05 2e 7f 0a b8 05 19 06 63 09 31 08 08 02 d9,0a 71 01 01 08 26 07 97 7f 01 b2 06 2a 0a 27 07 9e 09 de 04 36 59 07 cc 05 2e 7f 0a b8 05 19 06 63 09 31 08 08 02 d9 50
KOREAN_GOLD,64,65,0x41,ITEM_ID,PP 에이더,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4A83,0x1B8A83,1,모든 기술포인트를<NEXT>10 회복시켜준다,1,04 90 03 47 7f 01 b2 06 2a 0a 27 07 9e 09 de 04 36 59 f7 f6 7f 0a b8 05 19 06 63 09 31 08 08 02 d9,04 90 03 47 7f 01 b2 06 2a 0a 27 07 9e 09 de 04 36 59 f7 f6 7f 0a b8 05 19 06 63 09 31 08 08 02 d9 50
KOREAN_GOLD,65,66,0x42,ITEM_ID,빨간 비늘,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4AA5,0x1B8AA5,1,분노의 호수에 나타난<NEXT>빨간 갸라도스의 비늘,1,05 30 02 8b 07 97 7f 0a a3 06 26 07 01 7f 02 3a 09 88 02 3d 59 05 71 01 03 7f 01 1c 03 c3 03 15 06 4a 07 97 7f 05 61 02 c3,05 30 02 8b 07 97 7f 0a a3 06 26 07 01 7f 02 3a 09 88 02 3d 59 05 71 01 03 7f 01 1c 03 c3 03 15 06 4a 07 97 7f 05 61 02 c3 50
KOREAN_GOLD,66,67,0x43,ITEM_ID,비전 신약,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4ACF,0x1B8ACF,1,어떠한 포켓몬이라도 건강해진다,0,06 ee 03 80 0a 71 7f 0a 27 09 2f 04 93 07 9c 03 c3 03 15 7f 01 27 01 0d 0a 78 08 28 02 d9,06 ee 03 80 0a 71 7f 0a 27 09 2f 04 93 07 9c 03 c3 03 15 7f 01 27 01 0d 0a 78 08 28 02 d9 50
KOREAN_GOLD,67,68,0x44,ITEM_ID,승선 티켓,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4AEE,0x1B8AEE,1,쾌속선 아쿠아호에<NEXT>승선하기 위한 물건,1,09 48 06 03 05 e1 7f 06 c6 09 4d 06 c6 0a a3 07 01 59 06 62 05 e1 0a 6f 01 b2 7f 07 77 0a 71 7f 04 b0 01 27,09 48 06 03 05 e1 7f 06 c6 09 4d 06 c6 0a a3 07 01 59 06 62 05 e1 0a 6f 01 b2 7f 07 77 0a 71 7f 04 b0 01 27 50
KOREAN_GOLD,68,69,0x45,ITEM_ID,이상한 알,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4B13,0x1B8B13,1,포켓몬 할아버지가 맡긴 것<NEXT>어떤 알인지 모른다,1,0a 27 09 2f 04 93 7f 0a 72 06 c6 04 f6 08 26 01 01 7f 04 63 01 b4 7f 01 2d 59 06 ee 03 82 7f 06 cb 07 9e 08 26 7f 04 90 04 35 02 d9,0a 27 09 2f 04 93 7f 0a 72 06 c6 04 f6 08 26 01 01 7f 04 63 01 b4 7f 01 2d 59 06 ee 03 82 7f 06 cb 07 9e 08 26 7f 04 90 04 35 02 d9 50
KOREAN_GOLD,69,70,0x46,ITEM_ID,크리스탈 방울,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4B40,0x1B8B40,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,70,71,0x47,ITEM_ID,은빛 날개,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4B43,0x1B8B43,1,은빛으로 빛나는 신비한 날개,0,07 8a 05 6b 07 88 03 fe 7f 05 6b 02 3a 02 c2 7f 06 65 05 61 0a 71 7f 02 3f 01 13,07 8a 05 6b 07 88 03 fe 7f 05 6b 02 3a 02 c2 7f 06 65 05 61 0a 71 7f 02 3f 01 13 50
KOREAN_GOLD,71,72,0x48,ITEM_ID,튼튼 밀크,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4B5F,0x1B8B5F,1,영양만점<NEXT>체력을 100 회복시켜준다,1,07 15 06 e7 04 48 07 d1 59 08 bc 03 f2 07 8b 7f f7 f6 f6 7f 0a b8 05 19 06 63 09 31 08 08 02 d9,07 15 06 e7 04 48 07 d1 59 08 bc 03 f2 07 8b 7f f7 f6 f6 7f 0a b8 05 19 06 63 09 31 08 08 02 d9 50
KOREAN_GOLD,72,73,0x49,ITEM_ID,선제공격 손톱,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4B80,0x1B8B80,1,지니게 하면 가끔씩<NEXT>선제공격을 할 수 있다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 01 02 2b 06 bf 59 05 e1 07 d6 01 68 01 3d 07 8b 7f 0a 72 7f 06 26 7f 07 a6 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 01 02 2b 06 bf 59 05 e1 07 d6 01 68 01 3d 07 8b 7f 0a 72 7f 06 26 7f 07 a6 02 d9 50
KOREAN_GOLD,73,74,0x4A,ITEM_ID,해독열매,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4BA9,0x1B8BA9,1,지니게 하면 자신이<NEXT>중독상태를 회복시킨다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 08 0f 03 16 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 08 0f 03 16 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9 50
KOREAN_GOLD,74,75,0x4B,ITEM_ID,금빛 나뭇잎,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4BD2,0x1B8BD2,1,금빛의 이상한 잎사귀,0,01 ad 05 6b 07 97 7f 07 9c 05 c3 0a 71 7f 07 a9 05 b7 01 9d,01 ad 05 6b 07 97 7f 07 9c 05 c3 0a 71 7f 07 a9 05 b7 01 9d 50
KOREAN_GOLD,75,76,0x4C,ITEM_ID,부드러운 모래,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4BE7,0x1B8BE7,1,지니게하면 땅타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 0a 6f 04 89 7f 03 75 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 0a 6f 04 89 7f 03 75 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,76,77,0x4D,ITEM_ID,예리한 부리,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4C12,0x1B8C12,1,지니게 하면 비행타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 05 61 0a 80 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 05 61 0a 80 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,77,78,0x4E,ITEM_ID,마비치료열매,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4C40,0x1B8C40,1,지니게 하면 자신이<NEXT>마비상태를 회복시킨다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 04 46 05 61 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 04 46 05 61 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9 50
KOREAN_GOLD,78,79,0x4F,ITEM_ID,불탄 나무열매,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4C69,0x1B8C69,1,지니게 하면 자신이<NEXT>얼음상태를 회복시킨다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 06 f3 07 8d 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 06 f3 07 8d 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9 50
KOREAN_GOLD,79,80,0x50,ITEM_ID,얼은 나무열매,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4C92,0x1B8C92,1,지니게 하면 자신이<NEXT>화상상태를 회복시킨다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 0a ad 05 c3 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 0a ad 05 c3 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9 50
KOREAN_GOLD,80,81,0x51,ITEM_ID,독바늘,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4CBB,0x1B8CBB,1,지니게 하면 독타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 03 16 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 03 16 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,81,82,0x52,ITEM_ID,왕의 징표석,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4CE7,0x1B8CE7,1,지니게 하면 가끔씩<NEXT>싸울 상대의 포켓몬이 기가 꺾인다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 01 02 2b 06 bf 59 06 6e 07 4f 7f 05 c3 02 eb 07 97 7f 0a 27 09 2f 04 93 07 9c 7f 01 b2 01 01 7f 01 da 07 9e 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 01 02 2b 06 bf 59 06 6e 07 4f 7f 05 c3 02 eb 07 97 7f 0a 27 09 2f 04 93 07 9c 7f 01 b2 01 01 7f 01 da 07 9e 02 d9 50
KOREAN_GOLD,82,83,0x53,ITEM_ID,쓴맛 나무열매,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4D1B,0x1B8D1B,1,지니게 하면 자신이<NEXT>혼란상태를 회복시킨다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 0a a5 03 c5 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 0a a5 03 c5 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9 50
KOREAN_GOLD,83,84,0x54,ITEM_ID,박하열매,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4D44,0x1B8D44,1,지니게 하면 자신이<NEXT>졸음상태를 회복시킨다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 07 e9 07 8d 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 59 07 e9 07 8d 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9 50
KOREAN_GOLD,84,85,0x55,ITEM_ID,빨간 규토리,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4D6D,0x1B8D6D,1,빨간색 규토리,0,05 71 01 03 05 c6 7f 01 a4 09 b4 04 3e,05 71 01 03 05 c6 7f 01 a4 09 b4 04 3e 50
KOREAN_GOLD,85,86,0x56,ITEM_ID,작은 버섯,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4D7B,0x1B8D7B,1,보통의 버섯<NEXT>싸게 팔린다,1,05 18 09 bb 07 97 7f 04 f6 05 e8 59 06 6e 01 34 7f 09 f8 04 40 02 d9,05 18 09 bb 07 97 7f 04 f6 05 e8 59 06 6e 01 34 7f 09 f8 04 40 02 d9 50
KOREAN_GOLD,86,87,0x57,ITEM_ID,큰 버섯,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4D93,0x1B8D93,1,진귀한 버섯<NEXT>비싸게 팔린다,1,08 28 01 9d 0a 71 7f 04 f6 05 e8 59 05 61 06 6e 01 34 7f 09 f8 04 40 02 d9,08 28 01 9d 0a 71 7f 04 f6 05 e8 59 05 61 06 6e 01 34 7f 09 f8 04 40 02 d9 50
KOREAN_GOLD,87,88,0x58,ITEM_ID,은빛 가루,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4DAD,0x1B8DAD,1,지니게 하면 벌레타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 04 fa 03 e9 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 04 fa 03 e9 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,88,89,0x59,ITEM_ID,파란 규토리,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4DDB,0x1B8DDB,1,파란색 규토리,0,09 f4 03 c5 05 c6 7f 01 a4 09 b4 04 3e,09 f4 03 c5 05 c6 7f 01 a4 09 b4 04 3e 50
KOREAN_GOLD,89,90,0x5A,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4DE9,0x1B8DE9,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,90,91,0x5B,ITEM_ID,부적 금화,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4DEC,0x1B8DEC,1,지니게 한 포켓몬을 싸움에<NEXT>내보내면 받을 수 있는 돈이 2배,1,08 26 02 cf 01 34 7f 0a 71 7f 0a 27 09 2f 04 93 07 8b 7f 06 6e 07 62 07 01 59 02 4b 05 18 02 4b 04 89 7f 04 de 07 8b 7f 06 26 7f 07 a6 02 c2 7f 03 17 07 9c 7f f8 04 e8,08 26 02 cf 01 34 7f 0a 71 7f 0a 27 09 2f 04 93 07 8b 7f 06 6e 07 62 07 01 59 02 4b 05 18 02 4b 04 89 7f 04 de 07 8b 7f 06 26 7f 07 a6 02 c2 7f 03 17 07 9c 7f f8 04 e8 50
KOREAN_GOLD,91,92,0x5C,ITEM_ID,노랑 규토리,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4E25,0x1B8E25,1,노란색 규토리,0,02 8b 03 c5 05 c6 7f 01 a4 09 b4 04 3e,02 8b 03 c5 05 c6 7f 01 a4 09 b4 04 3e 50
KOREAN_GOLD,92,93,0x5D,ITEM_ID,초록 규토리,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4E33,0x1B8E33,1,녹색 규토리,0,02 8c 05 c6 7f 01 a4 09 b4 04 3e,02 8c 05 c6 7f 01 a4 09 b4 04 3e 50
KOREAN_GOLD,93,94,0x5E,ITEM_ID,순결의 부적,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4E3F,0x1B8E3F,1,지니게 하면 야생포켓몬과<NEXT>마주치기 어렵게 된다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 06 df 05 cd 0a 27 09 2f 04 93 01 6a 59 04 46 08 06 09 01 01 b2 7f 06 ee 03 f6 01 34 7f 03 28 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 06 df 05 cd 0a 27 09 2f 04 93 01 6a 59 04 46 08 06 09 01 01 b2 7f 06 ee 03 f6 01 34 7f 03 28 02 d9 50
KOREAN_GOLD,94,95,0x5F,ITEM_ID,신비의 물방울,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4E6D,0x1B8E6D,1,지니게 하면 물타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 04 b0 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 04 b0 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,95,96,0x60,ITEM_ID,휘어진 스푼,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4E99,0x1B8E99,1,지니게 하면 에스퍼타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 01 06 4a 0a 0b 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 01 06 4a 0a 0b 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,96,97,0x61,ITEM_ID,하얀 규토리,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4EC9,0x1B8EC9,1,하얀색 규토리,0,0a 6f 06 e1 05 c6 7f 01 a4 09 b4 04 3e,0a 6f 06 e1 05 c6 7f 01 a4 09 b4 04 3e 50
KOREAN_GOLD,97,98,0x62,ITEM_ID,검은띠,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4ED7,0x1B8ED7,1,지니게 하면 격투타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 3d 09 c5 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 3d 09 c5 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,98,99,0x63,ITEM_ID,검은 규토리,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4F05,0x1B8F05,1,검은색 규토리,0,01 2b 07 8a 05 c6 7f 01 a4 09 b4 04 3e,01 2b 07 8a 05 c6 7f 01 a4 09 b4 04 3e 50
KOREAN_GOLD,99,100,0x64,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4F13,0x1B8F13,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,100,101,0x65,ITEM_ID,담홍 규토리,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4F16,0x1B8F16,1,복숭아색 규토리,0,05 19 06 2e 06 c6 05 c6 7f 01 a4 09 b4 04 3e,05 19 06 2e 06 c6 05 c6 7f 01 a4 09 b4 04 3e 50
KOREAN_GOLD,101,102,0x66,ITEM_ID,검은 안경,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4F26,0x1B8F26,1,지니게 하면 악타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 06 c7 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 06 c7 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,102,103,0x67,ITEM_ID,맛있는 꼬리,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4F52,0x1B8F52,1,매우 맛있음<NEXT>비싸게 팔린다,1,04 65 07 4c 7f 04 60 07 a6 07 8d 59 05 61 06 6e 01 34 7f 09 f8 04 40 02 d9,04 65 07 4c 7f 04 60 07 a6 07 8d 59 05 61 06 6e 01 34 7f 09 f8 04 40 02 d9 50
KOREAN_GOLD,103,104,0x68,ITEM_ID,핑크빛 리본,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4F6C,0x1B8F6C,1,지니게 하면 노말타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 02 8b 04 4b 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 02 8b 04 4b 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,104,105,0x69,ITEM_ID,대파,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4F9A,0x1B8F9A,1,보통의 대파<NEXT>싸게 팔린다,1,05 18 09 bb 07 97 7f 02 eb 09 f4 59 06 6e 01 34 7f 09 f8 04 40 02 d9,05 18 09 bb 07 97 7f 02 eb 09 f4 59 06 6e 01 34 7f 09 f8 04 40 02 d9 50
