version,dex_number,pointer_index_zero_based,pointer_table_bank_hex,pointer_table_cpu_address_hex,pointer_table_file_offset_hex,pointer_raw_hex,target_bank_hex,target_cpu_address_hex,target_file_offset_hex,verified
KOREAN_SILVER,2,1,0x11,0x4301,0x044301,57 40,0x68,0x4057,0x1A0057,True
KOREAN_SILVER,3,2,0x11,0x4303,0x044303,b6 40,0x68,0x40B6,0x1A00B6,True
KOREAN_SILVER,4,3,0x11,0x4305,0x044305,0c 41,0x68,0x410C,0x1A010C,True
KOREAN_SILVER,5,4,0x11,0x4307,0x044307,59 41,0x68,0x4159,0x1A0159,True
KOREAN_SILVER,6,5,0x11,0x4309,0x044309,a7 41,0x68,0x41A7,0x1A01A7,True
KOREAN_SILVER,7,6,0x11,0x430B,0x04430B,ed 41,0x68,0x41ED,0x1A01ED,True
KOREAN_SILVER,8,7,0x11,0x430D,0x04430D,51 42,0x68,0x4251,0x1A0251,True
KOREAN_SILVER,9,8,0x11,0x430F,0x04430F,9b 42,0x68,0x429B,0x1A029B,True
KOREAN_SILVER,10,9,0x11,0x4311,0x044311,e5 42,0x68,0x42E5,0x1A02E5,True
KOREAN_SILVER,11,10,0x11,0x4313,0x044313,42 43,0x68,0x4342,0x1A0342,True
KOREAN_SILVER,12,11,0x11,0x4315,0x044315,97 43,0x68,0x4397,0x1A0397,True
KOREAN_SILVER,13,12,0x11,0x4317,0x044317,ef 43,0x68,0x43EF,0x1A03EF,True
KOREAN_SILVER,14,13,0x11,0x4319,0x044319,46 44,0x68,0x4446,0x1A0446,True
KOREAN_SILVER,15,14,0x11,0x431B,0x04431B,9c 44,0x68,0x449C,0x1A049C,True
KOREAN_SILVER,16,15,0x11,0x431D,0x04431D,de 44,0x68,0x44DE,0x1A04DE,True
KOREAN_SILVER,17,16,0x11,0x431F,0x04431F,41 45,0x68,0x4541,0x1A0541,True
KOREAN_SILVER,18,17,0x11,0x4321,0x044321,96 45,0x68,0x4596,0x1A0596,True
KOREAN_SILVER,19,18,0x11,0x4323,0x044323,e6 45,0x68,0x45E6,0x1A05E6,True
KOREAN_SILVER,20,19,0x11,0x4325,0x044325,31 46,0x68,0x4631,0x1A0631,True
KOREAN_SILVER,21,20,0x11,0x4327,0x044327,8c 46,0x68,0x468C,0x1A068C,True
KOREAN_SILVER,22,21,0x11,0x4329,0x044329,da 46,0x68,0x46DA,0x1A06DA,True
KOREAN_SILVER,23,22,0x11,0x432B,0x04432B,24 47,0x68,0x4724,0x1A0724,True
KOREAN_SILVER,24,23,0x11,0x432D,0x04432D,75 47,0x68,0x4775,0x1A0775,True
KOREAN_SILVER,25,24,0x11,0x432F,0x04432F,c1 47,0x68,0x47C1,0x1A07C1,True
KOREAN_SILVER,26,25,0x11,0x4331,0x044331,00 48,0x68,0x4800,0x1A0800,True
KOREAN_SILVER,27,26,0x11,0x4333,0x044333,47 48,0x68,0x4847,0x1A0847,True
KOREAN_SILVER,28,27,0x11,0x4335,0x044335,a6 48,0x68,0x48A6,0x1A08A6,True
KOREAN_SILVER,29,28,0x11,0x4337,0x044337,fb 48,0x68,0x48FB,0x1A08FB,True
KOREAN_SILVER,30,29,0x11,0x4339,0x044339,4c 49,0x68,0x494C,0x1A094C,True
KOREAN_SILVER,31,30,0x11,0x433B,0x04433B,9c 49,0x68,0x499C,0x1A099C,True
KOREAN_SILVER,32,31,0x11,0x433D,0x04433D,ee 49,0x68,0x49EE,0x1A09EE,True
KOREAN_SILVER,33,32,0x11,0x433F,0x04433F,38 4a,0x68,0x4A38,0x1A0A38,True
KOREAN_SILVER,34,33,0x11,0x4341,0x044341,80 4a,0x68,0x4A80,0x1A0A80,True
KOREAN_SILVER,35,34,0x11,0x4343,0x044343,d9 4a,0x68,0x4AD9,0x1A0AD9,True
KOREAN_SILVER,36,35,0x11,0x4345,0x044345,35 4b,0x68,0x4B35,0x1A0B35,True
KOREAN_SILVER,37,36,0x11,0x4347,0x044347,94 4b,0x68,0x4B94,0x1A0B94,True
KOREAN_SILVER,38,37,0x11,0x4349,0x044349,ed 4b,0x68,0x4BED,0x1A0BED,True
KOREAN_SILVER,39,38,0x11,0x434B,0x04434B,3b 4c,0x68,0x4C3B,0x1A0C3B,True
KOREAN_SILVER,40,39,0x11,0x434D,0x04434D,94 4c,0x68,0x4C94,0x1A0C94,True
KOREAN_SILVER,41,40,0x11,0x434F,0x04434F,f9 4c,0x68,0x4CF9,0x1A0CF9,True
KOREAN_SILVER,42,41,0x11,0x4351,0x044351,4e 4d,0x68,0x4D4E,0x1A0D4E,True
KOREAN_SILVER,43,42,0x11,0x4353,0x044353,a6 4d,0x68,0x4DA6,0x1A0DA6,True
KOREAN_SILVER,44,43,0x11,0x4355,0x044355,f3 4d,0x68,0x4DF3,0x1A0DF3,True
KOREAN_SILVER,45,44,0x11,0x4357,0x044357,4c 4e,0x68,0x4E4C,0x1A0E4C,True
KOREAN_SILVER,46,45,0x11,0x4359,0x044359,a5 4e,0x68,0x4EA5,0x1A0EA5,True
KOREAN_SILVER,47,46,0x11,0x435B,0x04435B,e8 4e,0x68,0x4EE8,0x1A0EE8,True
KOREAN_SILVER,48,47,0x11,0x435D,0x04435D,2d 4f,0x68,0x4F2D,0x1A0F2D,True
KOREAN_SILVER,49,48,0x11,0x435F,0x04435F,80 4f,0x68,0x4F80,0x1A0F80,True
KOREAN_SILVER,50,49,0x11,0x4361,0x044361,e8 4f,0x68,0x4FE8,0x1A0FE8,True
KOREAN_SILVER,51,50,0x11,0x4363,0x044363,30 50,0x68,0x5030,0x1A1030,True
KOREAN_SILVER,52,51,0x11,0x4365,0x044365,82 50,0x68,0x5082,0x1A1082,True
KOREAN_SILVER,53,52,0x11,0x4367,0x044367,e6 50,0x68,0x50E6,0x1A10E6,True
KOREAN_SILVER,54,53,0x11,0x4369,0x044369,47 51,0x68,0x5147,0x1A1147,True
KOREAN_SILVER,55,54,0x11,0x436B,0x04436B,91 51,0x68,0x5191,0x1A1191,True
KOREAN_SILVER,56,55,0x11,0x436D,0x04436D,ef 51,0x68,0x51EF,0x1A11EF,True
KOREAN_SILVER,57,56,0x11,0x436F,0x04436F,50 52,0x68,0x5250,0x1A1250,True
KOREAN_SILVER,58,57,0x11,0x4371,0x044371,a6 52,0x68,0x52A6,0x1A12A6,True
KOREAN_SILVER,59,58,0x11,0x4373,0x044373,fd 52,0x68,0x52FD,0x1A12FD,True
KOREAN_SILVER,60,59,0x11,0x4375,0x044375,57 53,0x68,0x5357,0x1A1357,True
KOREAN_SILVER,61,60,0x11,0x4377,0x044377,b2 53,0x68,0x53B2,0x1A13B2,True
KOREAN_SILVER,62,61,0x11,0x4379,0x044379,ff 53,0x68,0x53FF,0x1A13FF,True
KOREAN_SILVER,63,62,0x11,0x437B,0x04437B,5b 54,0x68,0x545B,0x1A145B,True
KOREAN_SILVER,64,63,0x11,0x437D,0x04437D,ad 54,0x68,0x54AD,0x1A14AD,True
KOREAN_SILVER,65,64,0x11,0x437F,0x04437F,00 55,0x68,0x5500,0x1A1500,True
KOREAN_SILVER,66,65,0x11,0x4381,0x044381,5b 55,0x68,0x555B,0x1A155B,True
KOREAN_SILVER,67,66,0x11,0x4383,0x044383,a4 55,0x68,0x55A4,0x1A15A4,True
KOREAN_SILVER,68,67,0x11,0x4385,0x044385,f4 55,0x68,0x55F4,0x1A15F4,True
KOREAN_SILVER,69,68,0x11,0x4387,0x044387,4c 56,0x68,0x564C,0x1A164C,True
KOREAN_SILVER,70,69,0x11,0x4389,0x044389,9e 56,0x68,0x569E,0x1A169E,True
KOREAN_SILVER,71,70,0x11,0x438B,0x04438B,f0 56,0x68,0x56F0,0x1A16F0,True
KOREAN_SILVER,72,71,0x11,0x438D,0x04438D,43 57,0x68,0x5743,0x1A1743,True
KOREAN_SILVER,73,72,0x11,0x438F,0x04438F,a7 57,0x68,0x57A7,0x1A17A7,True
KOREAN_SILVER,74,73,0x11,0x4391,0x044391,e8 57,0x68,0x57E8,0x1A17E8,True
KOREAN_SILVER,75,74,0x11,0x4393,0x044393,40 58,0x68,0x5840,0x1A1840,True
KOREAN_SILVER,76,75,0x11,0x4395,0x044395,94 58,0x68,0x5894,0x1A1894,True
KOREAN_SILVER,77,76,0x11,0x4397,0x044397,e4 58,0x68,0x58E4,0x1A18E4,True
KOREAN_SILVER,78,77,0x11,0x4399,0x044399,42 59,0x68,0x5942,0x1A1942,True
KOREAN_SILVER,79,78,0x11,0x439B,0x04439B,95 59,0x68,0x5995,0x1A1995,True
KOREAN_SILVER,80,79,0x11,0x439D,0x04439D,f7 59,0x68,0x59F7,0x1A19F7,True
KOREAN_SILVER,81,80,0x11,0x439F,0x04439F,45 5a,0x68,0x5A45,0x1A1A45,True
KOREAN_SILVER,82,81,0x11,0x43A1,0x0443A1,99 5a,0x68,0x5A99,0x1A1A99,True
KOREAN_SILVER,83,82,0x11,0x43A3,0x0443A3,ef 5a,0x68,0x5AEF,0x1A1AEF,True
KOREAN_SILVER,84,83,0x11,0x43A5,0x0443A5,3e 5b,0x68,0x5B3E,0x1A1B3E,True
KOREAN_SILVER,85,84,0x11,0x43A7,0x0443A7,92 5b,0x68,0x5B92,0x1A1B92,True
KOREAN_SILVER,86,85,0x11,0x43A9,0x0443A9,e8 5b,0x68,0x5BE8,0x1A1BE8,True
KOREAN_SILVER,87,86,0x11,0x43AB,0x0443AB,37 5c,0x68,0x5C37,0x1A1C37,True
KOREAN_SILVER,88,87,0x11,0x43AD,0x0443AD,94 5c,0x68,0x5C94,0x1A1C94,True
KOREAN_SILVER,89,88,0x11,0x43AF,0x0443AF,e7 5c,0x68,0x5CE7,0x1A1CE7,True
KOREAN_SILVER,90,89,0x11,0x43B1,0x0443B1,38 5d,0x68,0x5D38,0x1A1D38,True
KOREAN_SILVER,91,90,0x11,0x43B3,0x0443B3,88 5d,0x68,0x5D88,0x1A1D88,True
KOREAN_SILVER,92,91,0x11,0x43B5,0x0443B5,df 5d,0x68,0x5DDF,0x1A1DDF,True
KOREAN_SILVER,93,92,0x11,0x43B7,0x0443B7,2c 5e,0x68,0x5E2C,0x1A1E2C,True
KOREAN_SILVER,94,93,0x11,0x43B9,0x0443B9,89 5e,0x68,0x5E89,0x1A1E89,True
KOREAN_SILVER,95,94,0x11,0x43BB,0x0443BB,df 5e,0x68,0x5EDF,0x1A1EDF,True
KOREAN_SILVER,96,95,0x11,0x43BD,0x0443BD,27 5f,0x68,0x5F27,0x1A1F27,True
KOREAN_SILVER,97,96,0x11,0x43BF,0x0443BF,8f 5f,0x68,0x5F8F,0x1A1F8F,True
KOREAN_SILVER,98,97,0x11,0x43C1,0x0443C1,e5 5f,0x68,0x5FE5,0x1A1FE5,True
KOREAN_SILVER,99,98,0x11,0x43C3,0x0443C3,39 60,0x68,0x6039,0x1A2039,True
KOREAN_SILVER,100,99,0x11,0x43C5,0x0443C5,96 60,0x68,0x6096,0x1A2096,True
KOREAN_SILVER,101,100,0x11,0x43C7,0x0443C7,ef 60,0x68,0x60EF,0x1A20EF,True
KOREAN_SILVER,102,101,0x11,0x43C9,0x0443C9,44 61,0x68,0x6144,0x1A2144,True
KOREAN_SILVER,103,102,0x11,0x43CB,0x0443CB,9b 61,0x68,0x619B,0x1A219B,True
KOREAN_SILVER,104,103,0x11,0x43CD,0x0443CD,f6 61,0x68,0x61F6,0x1A21F6,True
KOREAN_SILVER,105,104,0x11,0x43CF,0x0443CF,46 62,0x68,0x6246,0x1A2246,True
KOREAN_SILVER,106,105,0x11,0x43D1,0x0443D1,a1 62,0x68,0x62A1,0x1A22A1,True
KOREAN_SILVER,107,106,0x11,0x43D3,0x0443D3,f9 62,0x68,0x62F9,0x1A22F9,True
KOREAN_SILVER,108,107,0x11,0x43D5,0x0443D5,4f 63,0x68,0x634F,0x1A234F,True
KOREAN_SILVER,109,108,0x11,0x43D7,0x0443D7,a0 63,0x68,0x63A0,0x1A23A0,True
KOREAN_SILVER,110,109,0x11,0x43D9,0x0443D9,f6 63,0x68,0x63F6,0x1A23F6,True
KOREAN_SILVER,111,110,0x11,0x43DB,0x0443DB,45 64,0x68,0x6445,0x1A2445,True
KOREAN_SILVER,112,111,0x11,0x43DD,0x0443DD,9d 64,0x68,0x649D,0x1A249D,True
KOREAN_SILVER,113,112,0x11,0x43DF,0x0443DF,f7 64,0x68,0x64F7,0x1A24F7,True
KOREAN_SILVER,114,113,0x11,0x43E1,0x0443E1,4c 65,0x68,0x654C,0x1A254C,True
KOREAN_SILVER,115,114,0x11,0x43E3,0x0443E3,a2 65,0x68,0x65A2,0x1A25A2,True
KOREAN_SILVER,116,115,0x11,0x43E5,0x0443E5,ef 65,0x68,0x65EF,0x1A25EF,True
KOREAN_SILVER,117,116,0x11,0x43E7,0x0443E7,4c 66,0x68,0x664C,0x1A264C,True
KOREAN_SILVER,118,117,0x11,0x43E9,0x0443E9,ab 66,0x68,0x66AB,0x1A26AB,True
KOREAN_SILVER,119,118,0x11,0x43EB,0x0443EB,eb 66,0x68,0x66EB,0x1A26EB,True
KOREAN_SILVER,120,119,0x11,0x43ED,0x0443ED,4e 67,0x68,0x674E,0x1A274E,True
KOREAN_SILVER,121,120,0x11,0x43EF,0x0443EF,97 67,0x68,0x6797,0x1A2797,True
KOREAN_SILVER,122,121,0x11,0x43F1,0x0443F1,e4 67,0x68,0x67E4,0x1A27E4,True
KOREAN_SILVER,123,122,0x11,0x43F3,0x0443F3,3f 68,0x68,0x683F,0x1A283F,True
KOREAN_SILVER,124,123,0x11,0x43F5,0x0443F5,a3 68,0x68,0x68A3,0x1A28A3,True
KOREAN_SILVER,125,124,0x11,0x43F7,0x0443F7,f2 68,0x68,0x68F2,0x1A28F2,True
KOREAN_SILVER,126,125,0x11,0x43F9,0x0443F9,44 69,0x68,0x6944,0x1A2944,True
KOREAN_SILVER,127,126,0x11,0x43FB,0x0443FB,8d 69,0x68,0x698D,0x1A298D,True
KOREAN_SILVER,128,127,0x11,0x43FD,0x0443FD,d7 69,0x68,0x69D7,0x1A29D7,True
KOREAN_SILVER,129,128,0x11,0x43FF,0x0443FF,00 40,0x69,0x4000,0x1A4000,True
KOREAN_SILVER,130,129,0x11,0x4401,0x044401,58 40,0x69,0x4058,0x1A4058,True
KOREAN_SILVER,131,130,0x11,0x4403,0x044403,af 40,0x69,0x40AF,0x1A40AF,True
KOREAN_SILVER,132,131,0x11,0x4405,0x044405,13 41,0x69,0x4113,0x1A4113,True
KOREAN_SILVER,133,132,0x11,0x4407,0x044407,5e 41,0x69,0x415E,0x1A415E,True
KOREAN_SILVER,134,133,0x11,0x4409,0x044409,ae 41,0x69,0x41AE,0x1A41AE,True
KOREAN_SILVER,135,134,0x11,0x440B,0x04440B,09 42,0x69,0x4209,0x1A4209,True
KOREAN_SILVER,136,135,0x11,0x440D,0x04440D,58 42,0x69,0x4258,0x1A4258,True
KOREAN_SILVER,137,136,0x11,0x440F,0x04440F,a6 42,0x69,0x42A6,0x1A42A6,True
KOREAN_SILVER,138,137,0x11,0x4411,0x044411,ee 42,0x69,0x42EE,0x1A42EE,True
KOREAN_SILVER,139,138,0x11,0x4413,0x044413,46 43,0x69,0x4346,0x1A4346,True
KOREAN_SILVER,140,139,0x11,0x4415,0x044415,98 43,0x69,0x4398,0x1A4398,True
KOREAN_SILVER,141,140,0x11,0x4417,0x044417,e8 43,0x69,0x43E8,0x1A43E8,True
KOREAN_SILVER,142,141,0x11,0x4419,0x044419,36 44,0x69,0x4436,0x1A4436,True
KOREAN_SILVER,143,142,0x11,0x441B,0x04441B,99 44,0x69,0x4499,0x1A4499,True
KOREAN_SILVER,144,143,0x11,0x441D,0x04441D,e5 44,0x69,0x44E5,0x1A44E5,True
KOREAN_SILVER,145,144,0x11,0x441F,0x04441F,32 45,0x69,0x4532,0x1A4532,True
KOREAN_SILVER,146,145,0x11,0x4421,0x044421,81 45,0x69,0x4581,0x1A4581,True
KOREAN_SILVER,147,146,0x11,0x4423,0x044423,db 45,0x69,0x45DB,0x1A45DB,True
KOREAN_SILVER,148,147,0x11,0x4425,0x044425,23 46,0x69,0x4623,0x1A4623,True
KOREAN_SILVER,149,148,0x11,0x4427,0x044427,74 46,0x69,0x4674,0x1A4674,True
KOREAN_SILVER,150,149,0x11,0x4429,0x044429,bb 46,0x69,0x46BB,0x1A46BB,True
KOREAN_SILVER,151,150,0x11,0x442B,0x04442B,17 47,0x69,0x4717,0x1A4717,True
KOREAN_SILVER,152,151,0x11,0x442D,0x04442D,70 47,0x69,0x4770,0x1A4770,True
KOREAN_SILVER,153,152,0x11,0x442F,0x04442F,c5 47,0x69,0x47C5,0x1A47C5,True
KOREAN_SILVER,154,153,0x11,0x4431,0x044431,18 48,0x69,0x4818,0x1A4818,True
KOREAN_SILVER,155,154,0x11,0x4433,0x044433,6c 48,0x69,0x486C,0x1A486C,True
KOREAN_SILVER,156,155,0x11,0x4435,0x044435,c1 48,0x69,0x48C1,0x1A48C1,True
KOREAN_SILVER,157,156,0x11,0x4437,0x044437,11 49,0x69,0x4911,0x1A4911,True
KOREAN_SILVER,158,157,0x11,0x4439,0x044439,67 49,0x69,0x4967,0x1A4967,True
KOREAN_SILVER,159,158,0x11,0x443B,0x04443B,b5 49,0x69,0x49B5,0x1A49B5,True
KOREAN_SILVER,160,159,0x11,0x443D,0x04443D,fb 49,0x69,0x49FB,0x1A49FB,True
KOREAN_SILVER,161,160,0x11,0x443F,0x04443F,57 4a,0x69,0x4A57,0x1A4A57,True
KOREAN_SILVER,162,161,0x11,0x4441,0x044441,b8 4a,0x69,0x4AB8,0x1A4AB8,True
KOREAN_SILVER,163,162,0x11,0x4443,0x044443,0e 4b,0x69,0x4B0E,0x1A4B0E,True
KOREAN_SILVER,164,163,0x11,0x4445,0x044445,5e 4b,0x69,0x4B5E,0x1A4B5E,True
KOREAN_SILVER,165,164,0x11,0x4447,0x044447,a0 4b,0x69,0x4BA0,0x1A4BA0,True
KOREAN_SILVER,166,165,0x11,0x4449,0x044449,f8 4b,0x69,0x4BF8,0x1A4BF8,True
KOREAN_SILVER,167,166,0x11,0x444B,0x04444B,4a 4c,0x69,0x4C4A,0x1A4C4A,True
KOREAN_SILVER,168,167,0x11,0x444D,0x04444D,9a 4c,0x69,0x4C9A,0x1A4C9A,True
KOREAN_SILVER,169,168,0x11,0x444F,0x04444F,f3 4c,0x69,0x4CF3,0x1A4CF3,True
KOREAN_SILVER,170,169,0x11,0x4451,0x044451,54 4d,0x69,0x4D54,0x1A4D54,True
KOREAN_SILVER,171,170,0x11,0x4453,0x044453,9e 4d,0x69,0x4D9E,0x1A4D9E,True
KOREAN_SILVER,172,171,0x11,0x4455,0x044455,00 4e,0x69,0x4E00,0x1A4E00,True
KOREAN_SILVER,173,172,0x11,0x4457,0x044457,5b 4e,0x69,0x4E5B,0x1A4E5B,True
KOREAN_SILVER,174,173,0x11,0x4459,0x044459,a0 4e,0x69,0x4EA0,0x1A4EA0,True
KOREAN_SILVER,175,174,0x11,0x445B,0x04445B,e2 4e,0x69,0x4EE2,0x1A4EE2,True
KOREAN_SILVER,176,175,0x11,0x445D,0x04445D,34 4f,0x69,0x4F34,0x1A4F34,True
KOREAN_SILVER,177,176,0x11,0x445F,0x04445F,95 4f,0x69,0x4F95,0x1A4F95,True
KOREAN_SILVER,178,177,0x11,0x4461,0x044461,f8 4f,0x69,0x4FF8,0x1A4FF8,True
KOREAN_SILVER,179,178,0x11,0x4463,0x044463,4d 50,0x69,0x504D,0x1A504D,True
KOREAN_SILVER,180,179,0x11,0x4465,0x044465,a5 50,0x69,0x50A5,0x1A50A5,True
KOREAN_SILVER,181,180,0x11,0x4467,0x044467,fe 50,0x69,0x50FE,0x1A50FE,True
KOREAN_SILVER,182,181,0x11,0x4469,0x044469,5b 51,0x69,0x515B,0x1A515B,True
KOREAN_SILVER,183,182,0x11,0x446B,0x04446B,bf 51,0x69,0x51BF,0x1A51BF,True
KOREAN_SILVER,184,183,0x11,0x446D,0x04446D,13 52,0x69,0x5213,0x1A5213,True
KOREAN_SILVER,185,184,0x11,0x446F,0x04446F,5d 52,0x69,0x525D,0x1A525D,True
KOREAN_SILVER,186,185,0x11,0x4471,0x044471,c4 52,0x69,0x52C4,0x1A52C4,True
KOREAN_SILVER,187,186,0x11,0x4473,0x044473,24 53,0x69,0x5324,0x1A5324,True
KOREAN_SILVER,188,187,0x11,0x4475,0x044475,7c 53,0x69,0x537C,0x1A537C,True
KOREAN_SILVER,189,188,0x11,0x4477,0x044477,d5 53,0x69,0x53D5,0x1A53D5,True
KOREAN_SILVER,190,189,0x11,0x4479,0x044479,2d 54,0x69,0x542D,0x1A542D,True
KOREAN_SILVER,191,190,0x11,0x447B,0x04447B,91 54,0x69,0x5491,0x1A5491,True
KOREAN_SILVER,192,191,0x11,0x447D,0x04447D,e7 54,0x69,0x54E7,0x1A54E7,True
KOREAN_SILVER,193,192,0x11,0x447F,0x04447F,3e 55,0x69,0x553E,0x1A553E,True
KOREAN_SILVER,194,193,0x11,0x4481,0x044481,98 55,0x69,0x5598,0x1A5598,True
KOREAN_SILVER,195,194,0x11,0x4483,0x044483,e4 55,0x69,0x55E4,0x1A55E4,True
KOREAN_SILVER,196,195,0x11,0x4485,0x044485,3e 56,0x69,0x563E,0x1A563E,True
KOREAN_SILVER,197,196,0x11,0x4487,0x044487,9a 56,0x69,0x569A,0x1A569A,True
KOREAN_SILVER,198,197,0x11,0x4489,0x044489,fd 56,0x69,0x56FD,0x1A56FD,True
KOREAN_SILVER,199,198,0x11,0x448B,0x04448B,48 57,0x69,0x5748,0x1A5748,True
KOREAN_SILVER,200,199,0x11,0x448D,0x04448D,99 57,0x69,0x5799,0x1A5799,True
KOREAN_SILVER,201,200,0x11,0x448F,0x04448F,ee 57,0x69,0x57EE,0x1A57EE,True
KOREAN_SILVER,202,201,0x11,0x4491,0x044491,44 58,0x69,0x5844,0x1A5844,True
KOREAN_SILVER,203,202,0x11,0x4493,0x044493,9c 58,0x69,0x589C,0x1A589C,True
KOREAN_SILVER,204,203,0x11,0x4495,0x044495,eb 58,0x69,0x58EB,0x1A58EB,True
KOREAN_SILVER,205,204,0x11,0x4497,0x044497,59 59,0x69,0x5959,0x1A5959,True
KOREAN_SILVER,206,205,0x11,0x4499,0x044499,c2 59,0x69,0x59C2,0x1A59C2,True
KOREAN_SILVER,207,206,0x11,0x449B,0x04449B,1f 5a,0x69,0x5A1F,0x1A5A1F,True
KOREAN_SILVER,208,207,0x11,0x449D,0x04449D,75 5a,0x69,0x5A75,0x1A5A75,True
KOREAN_SILVER,209,208,0x11,0x449F,0x04449F,c3 5a,0x69,0x5AC3,0x1A5AC3,True
KOREAN_SILVER,210,209,0x11,0x44A1,0x0444A1,1d 5b,0x69,0x5B1D,0x1A5B1D,True
KOREAN_SILVER,211,210,0x11,0x44A3,0x0444A3,6e 5b,0x69,0x5B6E,0x1A5B6E,True
KOREAN_SILVER,212,211,0x11,0x44A5,0x0444A5,bb 5b,0x69,0x5BBB,0x1A5BBB,True
KOREAN_SILVER,213,212,0x11,0x44A7,0x0444A7,14 5c,0x69,0x5C14,0x1A5C14,True
KOREAN_SILVER,214,213,0x11,0x44A9,0x0444A9,6e 5c,0x69,0x5C6E,0x1A5C6E,True
KOREAN_SILVER,215,214,0x11,0x44AB,0x0444AB,c0 5c,0x69,0x5CC0,0x1A5CC0,True
KOREAN_SILVER,216,215,0x11,0x44AD,0x0444AD,05 5d,0x69,0x5D05,0x1A5D05,True
KOREAN_SILVER,217,216,0x11,0x44AF,0x0444AF,5a 5d,0x69,0x5D5A,0x1A5D5A,True
KOREAN_SILVER,218,217,0x11,0x44B1,0x0444B1,a2 5d,0x69,0x5DA2,0x1A5DA2,True
KOREAN_SILVER,219,218,0x11,0x44B3,0x0444B3,ef 5d,0x69,0x5DEF,0x1A5DEF,True
KOREAN_SILVER,220,219,0x11,0x44B5,0x0444B5,41 5e,0x69,0x5E41,0x1A5E41,True
KOREAN_SILVER,221,220,0x11,0x44B7,0x0444B7,93 5e,0x69,0x5E93,0x1A5E93,True
KOREAN_SILVER,222,221,0x11,0x44B9,0x0444B9,e7 5e,0x69,0x5EE7,0x1A5EE7,True
KOREAN_SILVER,223,222,0x11,0x44BB,0x0444BB,33 5f,0x69,0x5F33,0x1A5F33,True
KOREAN_SILVER,224,223,0x11,0x44BD,0x0444BD,89 5f,0x69,0x5F89,0x1A5F89,True
KOREAN_SILVER,225,224,0x11,0x44BF,0x0444BF,e4 5f,0x69,0x5FE4,0x1A5FE4,True
KOREAN_SILVER,226,225,0x11,0x44C1,0x0444C1,48 60,0x69,0x6048,0x1A6048,True
KOREAN_SILVER,227,226,0x11,0x44C3,0x0444C3,9c 60,0x69,0x609C,0x1A609C,True
KOREAN_SILVER,228,227,0x11,0x44C5,0x0444C5,f9 60,0x69,0x60F9,0x1A60F9,True
KOREAN_SILVER,229,228,0x11,0x44C7,0x0444C7,55 61,0x69,0x6155,0x1A6155,True
KOREAN_SILVER,230,229,0x11,0x44C9,0x0444C9,ae 61,0x69,0x61AE,0x1A61AE,True
KOREAN_SILVER,231,230,0x11,0x44CB,0x0444CB,0f 62,0x69,0x620F,0x1A620F,True
KOREAN_SILVER,232,231,0x11,0x44CD,0x0444CD,63 62,0x69,0x6263,0x1A6263,True
KOREAN_SILVER,233,232,0x11,0x44CF,0x0444CF,ba 62,0x69,0x62BA,0x1A62BA,True
KOREAN_SILVER,234,233,0x11,0x44D1,0x0444D1,0c 63,0x69,0x630C,0x1A630C,True
KOREAN_SILVER,235,234,0x11,0x44D3,0x0444D3,63 63,0x69,0x6363,0x1A6363,True
KOREAN_SILVER,236,235,0x11,0x44D5,0x0444D5,ad 63,0x69,0x63AD,0x1A63AD,True
KOREAN_SILVER,237,236,0x11,0x44D7,0x0444D7,05 64,0x69,0x6405,0x1A6405,True
KOREAN_SILVER,238,237,0x11,0x44D9,0x0444D9,59 64,0x69,0x6459,0x1A6459,True
KOREAN_SILVER,239,238,0x11,0x44DB,0x0444DB,a0 64,0x69,0x64A0,0x1A64A0,True
KOREAN_SILVER,240,239,0x11,0x44DD,0x0444DD,e8 64,0x69,0x64E8,0x1A64E8,True
KOREAN_SILVER,241,240,0x11,0x44DF,0x0444DF,44 65,0x69,0x6544,0x1A6544,True
KOREAN_SILVER,242,241,0x11,0x44E1,0x0444E1,90 65,0x69,0x6590,0x1A6590,True
KOREAN_SILVER,243,242,0x11,0x44E3,0x0444E3,e0 65,0x69,0x65E0,0x1A65E0,True
KOREAN_SILVER,244,243,0x11,0x44E5,0x0444E5,23 66,0x69,0x6623,0x1A6623,True
KOREAN_SILVER,245,244,0x11,0x44E7,0x0444E7,6e 66,0x69,0x666E,0x1A666E,True
KOREAN_SILVER,246,245,0x11,0x44E9,0x0444E9,c2 66,0x69,0x66C2,0x1A66C2,True
KOREAN_SILVER,247,246,0x11,0x44EB,0x0444EB,18 67,0x69,0x6718,0x1A6718,True
KOREAN_SILVER,248,247,0x11,0x44ED,0x0444ED,7a 67,0x69,0x677A,0x1A677A,True
KOREAN_SILVER,249,248,0x11,0x44EF,0x0444EF,e0 67,0x69,0x67E0,0x1A67E0,True
KOREAN_SILVER,250,249,0x11,0x44F1,0x0444F1,39 68,0x69,0x6839,0x1A6839,True
KOREAN_SILVER,251,250,0x11,0x44F3,0x0444F3,9a 68,0x69,0x689A,0x1A689A,True
