national_dex,identifier,source_species_token,introduced_generation,hp,attack,defense,speed,sp_attack,sp_defense,type1_token,type2_token,type1_id,type2_id,catch_rate,base_exp,ev_hp,ev_attack,ev_defense,ev_speed,ev_sp_attack,ev_sp_defense,held_item_common,held_item_rare,gender_token,gender_threshold,hatch_cycles,friendship,growth_token,growth_id,egg_group1_token,egg_group2_token,egg_group1_id,egg_group2_id,ability1_token,ability2_token,ability1_id,ability2_id,safari_flee_rate,body_color_token,no_flip_token,source_path
308,medicham,SPECIES_MEDICHAM,3,60,60,75,80,60,75,TYPE_FIGHTING,TYPE_PSYCHIC,1,13,90,153,0,0,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_HUMAN_LIKE,EGG_GROUP_HUMAN_LIKE,8,8,ABILITY_PURE_POWER,ABILITY_NONE,74,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
309,electrike,SPECIES_ELECTRIKE,3,40,45,40,65,65,40,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,120,104,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_STATIC,ABILITY_LIGHTNING_ROD,9,31,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
310,manectric,SPECIES_MANECTRIC,3,70,75,60,105,105,60,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,45,168,0,0,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_STATIC,ABILITY_LIGHTNING_ROD,9,31,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
311,plusle,SPECIES_PLUSLE,3,60,50,40,95,85,75,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,200,120,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FAIRY,EGG_GROUP_FAIRY,6,6,ABILITY_PLUS,ABILITY_NONE,57,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
312,minun,SPECIES_MINUN,3,60,40,50,95,75,85,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,200,120,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FAIRY,EGG_GROUP_FAIRY,6,6,ABILITY_MINUS,ABILITY_NONE,58,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
313,volbeat,SPECIES_VOLBEAT,3,65,73,55,85,47,75,TYPE_BUG,TYPE_BUG,6,6,150,146,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,MON_MALE,0,15,70,GROWTH_ERRATIC,6,EGG_GROUP_BUG,EGG_GROUP_HUMAN_LIKE,3,8,ABILITY_ILLUMINATE,ABILITY_SWARM,35,68,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
314,illumise,SPECIES_ILLUMISE,3,65,47,55,85,73,75,TYPE_BUG,TYPE_BUG,6,6,150,146,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,MON_FEMALE,254,15,70,GROWTH_FLUCTUATING,7,EGG_GROUP_BUG,EGG_GROUP_HUMAN_LIKE,3,8,ABILITY_OBLIVIOUS,ABILITY_NONE,12,0,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
315,roselia,SPECIES_ROSELIA,3,50,60,45,65,100,80,TYPE_GRASS,TYPE_POISON,11,3,150,152,0,0,0,0,1,0,ITEM_NONE,ITEM_POISON_BARB,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FAIRY,EGG_GROUP_GRASS,6,7,ABILITY_NATURAL_CURE,ABILITY_POISON_POINT,30,38,0,BODY_COLOR_GREEN,TRUE,pokeemerald/src/data/pokemon/species_info.h
316,gulpin,SPECIES_GULPIN,3,70,43,53,40,43,53,TYPE_POISON,TYPE_POISON,3,3,225,75,1,0,0,0,0,0,ITEM_NONE,ITEM_BIG_PEARL,PERCENT_FEMALE(50),127,20,70,GROWTH_FLUCTUATING,7,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_LIQUID_OOZE,ABILITY_STICKY_HOLD,64,60,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
317,swalot,SPECIES_SWALOT,3,100,73,83,55,73,83,TYPE_POISON,TYPE_POISON,3,3,75,168,2,0,0,0,0,0,ITEM_NONE,ITEM_BIG_PEARL,PERCENT_FEMALE(50),127,20,70,GROWTH_FLUCTUATING,7,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_LIQUID_OOZE,ABILITY_STICKY_HOLD,64,60,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
318,carvanha,SPECIES_CARVANHA,3,45,90,20,65,65,20,TYPE_WATER,TYPE_DARK,10,16,225,88,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,35,GROWTH_SLOW,5,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_ROUGH_SKIN,ABILITY_NONE,24,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
319,sharpedo,SPECIES_SHARPEDO,3,70,120,40,95,95,40,TYPE_WATER,TYPE_DARK,10,16,60,175,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,35,GROWTH_SLOW,5,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_ROUGH_SKIN,ABILITY_NONE,24,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
320,wailmer,SPECIES_WAILMER,3,130,70,35,60,70,35,TYPE_WATER,TYPE_WATER,10,10,125,137,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,40,70,GROWTH_FLUCTUATING,7,EGG_GROUP_FIELD,EGG_GROUP_WATER_2,5,12,ABILITY_WATER_VEIL,ABILITY_OBLIVIOUS,41,12,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
321,wailord,SPECIES_WAILORD,3,170,90,45,60,90,45,TYPE_WATER,TYPE_WATER,10,10,60,206,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,40,70,GROWTH_FLUCTUATING,7,EGG_GROUP_FIELD,EGG_GROUP_WATER_2,5,12,ABILITY_WATER_VEIL,ABILITY_OBLIVIOUS,41,12,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
322,numel,SPECIES_NUMEL,3,60,60,40,35,65,45,TYPE_FIRE,TYPE_GROUND,9,4,255,88,0,0,0,0,1,0,ITEM_RAWST_BERRY,ITEM_RAWST_BERRY,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_OBLIVIOUS,ABILITY_NONE,12,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
323,camerupt,SPECIES_CAMERUPT,3,70,100,70,40,105,75,TYPE_FIRE,TYPE_GROUND,9,4,150,175,0,1,0,0,1,0,ITEM_RAWST_BERRY,ITEM_RAWST_BERRY,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_MAGMA_ARMOR,ABILITY_NONE,40,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
324,torkoal,SPECIES_TORKOAL,3,70,85,140,20,85,70,TYPE_FIRE,TYPE_FIRE,9,9,90,161,0,0,2,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_WHITE_SMOKE,ABILITY_NONE,73,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
325,spoink,SPECIES_SPOINK,3,60,25,35,60,70,80,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,255,89,0,0,0,0,0,1,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_THICK_FAT,ABILITY_OWN_TEMPO,47,20,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
326,grumpig,SPECIES_GRUMPIG,3,80,45,65,80,90,110,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,60,164,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_THICK_FAT,ABILITY_OWN_TEMPO,47,20,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
327,spinda,SPECIES_SPINDA,3,60,60,60,60,60,60,TYPE_NORMAL,TYPE_NORMAL,0,0,255,85,0,0,0,0,1,0,ITEM_NONE,ITEM_CHESTO_BERRY,PERCENT_FEMALE(50),127,15,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_HUMAN_LIKE,5,8,ABILITY_OWN_TEMPO,ABILITY_NONE,20,0,0,BODY_COLOR_BROWN,TRUE,pokeemerald/src/data/pokemon/species_info.h
328,trapinch,SPECIES_TRAPINCH,3,45,100,45,10,45,45,TYPE_GROUND,TYPE_GROUND,4,4,255,73,0,1,0,0,0,0,ITEM_NONE,ITEM_SOFT_SAND,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_HYPER_CUTTER,ABILITY_ARENA_TRAP,52,71,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
329,vibrava,SPECIES_VIBRAVA,3,50,70,50,70,50,50,TYPE_GROUND,TYPE_DRAGON,4,15,120,126,0,1,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_LEVITATE,ABILITY_LEVITATE,26,26,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
330,flygon,SPECIES_FLYGON,3,80,100,80,100,80,80,TYPE_GROUND,TYPE_DRAGON,4,15,45,197,0,1,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_LEVITATE,ABILITY_LEVITATE,26,26,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
331,cacnea,SPECIES_CACNEA,3,50,85,40,35,85,40,TYPE_GRASS,TYPE_GRASS,11,11,190,97,0,0,0,0,1,0,ITEM_NONE,ITEM_POISON_BARB,PERCENT_FEMALE(50),127,20,35,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_GRASS,EGG_GROUP_HUMAN_LIKE,7,8,ABILITY_SAND_VEIL,ABILITY_NONE,8,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
332,cacturne,SPECIES_CACTURNE,3,70,115,60,55,115,60,TYPE_GRASS,TYPE_DARK,11,16,60,177,0,1,0,0,1,0,ITEM_NONE,ITEM_POISON_BARB,PERCENT_FEMALE(50),127,20,35,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_GRASS,EGG_GROUP_HUMAN_LIKE,7,8,ABILITY_SAND_VEIL,ABILITY_NONE,8,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
333,swablu,SPECIES_SWABLU,3,45,40,60,50,40,75,TYPE_NORMAL,TYPE_FLYING,0,2,255,74,0,0,0,0,0,1,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_FLYING,EGG_GROUP_DRAGON,4,14,ABILITY_NATURAL_CURE,ABILITY_NONE,30,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
334,altaria,SPECIES_ALTARIA,3,75,70,90,80,70,105,TYPE_DRAGON,TYPE_FLYING,15,2,45,188,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_FLYING,EGG_GROUP_DRAGON,4,14,ABILITY_NATURAL_CURE,ABILITY_NONE,30,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
335,zangoose,SPECIES_ZANGOOSE,3,73,115,60,90,60,60,TYPE_NORMAL,TYPE_NORMAL,0,0,90,165,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_IMMUNITY,ABILITY_NONE,17,0,0,BODY_COLOR_WHITE,TRUE,pokeemerald/src/data/pokemon/species_info.h
336,seviper,SPECIES_SEVIPER,3,73,100,60,65,100,60,TYPE_POISON,TYPE_POISON,3,3,90,165,0,1,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_FLUCTUATING,7,EGG_GROUP_FIELD,EGG_GROUP_DRAGON,5,14,ABILITY_SHED_SKIN,ABILITY_NONE,61,0,0,BODY_COLOR_BLACK,TRUE,pokeemerald/src/data/pokemon/species_info.h
337,lunatone,SPECIES_LUNATONE,3,70,55,65,70,95,85,TYPE_ROCK,TYPE_PSYCHIC,5,13,45,150,0,0,0,0,2,0,ITEM_NONE,ITEM_MOON_STONE,MON_GENDERLESS,255,25,70,GROWTH_FAST,4,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
338,solrock,SPECIES_SOLROCK,3,70,95,85,70,55,65,TYPE_ROCK,TYPE_PSYCHIC,5,13,45,150,0,2,0,0,0,0,ITEM_NONE,ITEM_SUN_STONE,MON_GENDERLESS,255,25,70,GROWTH_FAST,4,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
339,barboach,SPECIES_BARBOACH,3,50,48,43,60,46,41,TYPE_WATER,TYPE_GROUND,10,4,190,92,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_OBLIVIOUS,ABILITY_NONE,12,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
340,whiscash,SPECIES_WHISCASH,3,110,78,73,60,76,71,TYPE_WATER,TYPE_GROUND,10,4,75,158,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_OBLIVIOUS,ABILITY_NONE,12,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
341,corphish,SPECIES_CORPHISH,3,43,80,65,35,50,35,TYPE_WATER,TYPE_WATER,10,10,205,111,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_FLUCTUATING,7,EGG_GROUP_WATER_1,EGG_GROUP_WATER_3,2,9,ABILITY_HYPER_CUTTER,ABILITY_SHELL_ARMOR,52,75,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
342,crawdaunt,SPECIES_CRAWDAUNT,3,63,120,85,55,90,55,TYPE_WATER,TYPE_DARK,10,16,155,161,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_FLUCTUATING,7,EGG_GROUP_WATER_1,EGG_GROUP_WATER_3,2,9,ABILITY_HYPER_CUTTER,ABILITY_SHELL_ARMOR,52,75,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
343,baltoy,SPECIES_BALTOY,3,40,40,55,55,40,70,TYPE_GROUND,TYPE_PSYCHIC,4,13,255,58,0,0,0,0,0,1,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
344,claydol,SPECIES_CLAYDOL,3,60,70,105,75,70,120,TYPE_GROUND,TYPE_PSYCHIC,4,13,90,189,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
345,lileep,SPECIES_LILEEP,3,66,41,77,23,61,87,TYPE_ROCK,TYPE_GRASS,5,11,45,121,0,0,0,0,0,1,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,30,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_3,EGG_GROUP_WATER_3,9,9,ABILITY_SUCTION_CUPS,ABILITY_NONE,21,0,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
346,cradily,SPECIES_CRADILY,3,86,81,97,43,81,107,TYPE_ROCK,TYPE_GRASS,5,11,45,201,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,30,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_3,EGG_GROUP_WATER_3,9,9,ABILITY_SUCTION_CUPS,ABILITY_NONE,21,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
347,anorith,SPECIES_ANORITH,3,45,95,50,75,40,50,TYPE_ROCK,TYPE_BUG,5,6,45,119,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,30,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_3,EGG_GROUP_WATER_3,9,9,ABILITY_BATTLE_ARMOR,ABILITY_NONE,4,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
348,armaldo,SPECIES_ARMALDO,3,75,125,100,45,70,80,TYPE_ROCK,TYPE_BUG,5,6,45,200,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,30,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_3,EGG_GROUP_WATER_3,9,9,ABILITY_BATTLE_ARMOR,ABILITY_NONE,4,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
349,feebas,SPECIES_FEEBAS,3,20,15,20,80,10,55,TYPE_WATER,TYPE_WATER,10,10,255,61,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_1,EGG_GROUP_DRAGON,2,14,ABILITY_SWIFT_SWIM,ABILITY_NONE,33,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
350,milotic,SPECIES_MILOTIC,3,95,60,79,81,100,125,TYPE_WATER,TYPE_WATER,10,10,60,213,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_1,EGG_GROUP_DRAGON,2,14,ABILITY_MARVEL_SCALE,ABILITY_NONE,63,0,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
351,castform,SPECIES_CASTFORM,3,70,70,70,70,70,70,TYPE_NORMAL,TYPE_NORMAL,0,0,45,145,1,0,0,0,0,0,ITEM_MYSTIC_WATER,ITEM_MYSTIC_WATER,PERCENT_FEMALE(50),127,25,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FAIRY,EGG_GROUP_AMORPHOUS,6,11,ABILITY_FORECAST,ABILITY_NONE,59,0,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
352,kecleon,SPECIES_KECLEON,3,60,90,70,40,60,120,TYPE_NORMAL,TYPE_NORMAL,0,0,200,132,0,0,0,0,0,1,ITEM_NONE,ITEM_PERSIM_BERRY,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_COLOR_CHANGE,ABILITY_NONE,16,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
353,shuppet,SPECIES_SHUPPET,3,44,75,35,45,63,33,TYPE_GHOST,TYPE_GHOST,7,7,225,97,0,1,0,0,0,0,ITEM_NONE,ITEM_SPELL_TAG,PERCENT_FEMALE(50),127,25,35,GROWTH_FAST,4,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_INSOMNIA,ABILITY_NONE,15,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
354,banette,SPECIES_BANETTE,3,64,115,65,65,83,63,TYPE_GHOST,TYPE_GHOST,7,7,45,179,0,2,0,0,0,0,ITEM_NONE,ITEM_SPELL_TAG,PERCENT_FEMALE(50),127,25,35,GROWTH_FAST,4,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_INSOMNIA,ABILITY_NONE,15,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
355,duskull,SPECIES_DUSKULL,3,20,40,90,25,30,90,TYPE_GHOST,TYPE_GHOST,7,7,190,97,0,0,1,0,0,1,ITEM_NONE,ITEM_SPELL_TAG,PERCENT_FEMALE(50),127,25,35,GROWTH_FAST,4,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
356,dusclops,SPECIES_DUSCLOPS,3,40,70,130,25,60,130,TYPE_GHOST,TYPE_GHOST,7,7,90,179,0,0,1,0,0,2,ITEM_NONE,ITEM_SPELL_TAG,PERCENT_FEMALE(50),127,25,35,GROWTH_FAST,4,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_PRESSURE,ABILITY_NONE,46,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
357,tropius,SPECIES_TROPIUS,3,99,68,83,51,72,87,TYPE_GRASS,TYPE_FLYING,11,2,200,169,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,25,70,GROWTH_SLOW,5,EGG_GROUP_MONSTER,EGG_GROUP_GRASS,1,7,ABILITY_CHLOROPHYLL,ABILITY_NONE,34,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
358,chimecho,SPECIES_CHIMECHO,3,65,50,70,65,95,80,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,45,147,0,0,0,0,1,1,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,25,70,GROWTH_FAST,4,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
359,absol,SPECIES_ABSOL,3,65,130,60,75,75,60,TYPE_DARK,TYPE_DARK,16,16,30,174,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,25,35,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_PRESSURE,ABILITY_NONE,46,0,0,BODY_COLOR_WHITE,TRUE,pokeemerald/src/data/pokemon/species_info.h
360,wynaut,SPECIES_WYNAUT,3,95,23,48,23,23,48,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,125,44,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_SHADOW_TAG,ABILITY_NONE,23,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
361,snorunt,SPECIES_SNORUNT,3,50,50,50,50,50,50,TYPE_ICE,TYPE_ICE,14,14,190,74,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FAIRY,EGG_GROUP_MINERAL,6,10,ABILITY_INNER_FOCUS,ABILITY_NONE,39,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
362,glalie,SPECIES_GLALIE,3,80,80,80,80,80,80,TYPE_ICE,TYPE_ICE,14,14,75,187,2,0,0,0,0,0,ITEM_NONE,ITEM_NEVER_MELT_ICE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FAIRY,EGG_GROUP_MINERAL,6,10,ABILITY_INNER_FOCUS,ABILITY_NONE,39,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
363,spheal,SPECIES_SPHEAL,3,70,40,50,25,55,50,TYPE_ICE,TYPE_WATER,14,10,255,75,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_WATER_1,EGG_GROUP_FIELD,2,5,ABILITY_THICK_FAT,ABILITY_NONE,47,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
364,sealeo,SPECIES_SEALEO,3,90,60,70,45,75,70,TYPE_ICE,TYPE_WATER,14,10,120,128,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_WATER_1,EGG_GROUP_FIELD,2,5,ABILITY_THICK_FAT,ABILITY_NONE,47,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
