release_id,bank_hex,sha256,all_zero
BYTE-HV0,78,292d5bf8e97c1fd6f2b8b84686d0252637851938accb2099e5e889f418193b3d,False
BYTE-HV0,79,4fe7b59af6de3b665bff339d685e2a43136aed1f6d6ce80ff164291f4b0a4047,True
BYTE-HV0,7A,4fe7b59af6de3b665bff339d685e2a43136aed1f6d6ce80ff164291f4b0a4047,True
BYTE-HV0,7B,9887d452c5ae53b0f2a788206c14bb255a280c07eb9f0867d4f7b237577ad9fd,False
BYTE-HV0,7C,41b85fef249b87874a342f3d08378e46fe5b3501248d438357281b48e17e9489,False
BYTE-HV0,7D,630d2b8b09eab0b5aaab040a09428cc950be3f5d20728fccb9073722595879f4,False
BYTE-HV0,7E,dfb86b79b85208561bcb0b719bf319099254dc5be206a27d634086756f4a9554,False
BYTE-HV0,7F,63ecd07865a3903cacc5ffff49a3fdf91872da19f849b0714a8eed0daf7f8caa,False
BYTE-HV1,00,00e1ee2b66963244957130c72314288eee9f771400efcc5ada1f318ab0e62be8,False
BYTE-HV1,01,76e20282044457327e1e4fdbf607e165a20c7da1fd9be27d34f9e83e28914984,False
BYTE-HV1,02,5c44f23db45383dcab95f91c88b01d9ccf66451c0875309638c900257d68ca16,False
BYTE-HV1,03,2d7c6a6b459ba1f7b1cab24e190192aa80b594381293282a80b8b02a28294578,False
BYTE-HV1,04,97f7f016e3bf8671dbeee3cf86f92757a39aba5ac283b7cc2b927609b6b8d981,False
BYTE-HV1,05,0b767367241326b634815d5053b30d5b3f54494618ce2073bd332ba9b80b5be1,False
BYTE-HV1,06,1b639de1c58778a0a212cf49b0a1c1b9d06d7a3c59b9ba4568ed43b77d4fad63,False
BYTE-HV1,07,ffd5ea12bbddae5687961c9345b841c17c205ef2b5eb069aefe02f53269ecd3e,False
BYTE-HV1,08,63eadd77ff9070ae191f615bbc159c4216be48e3b7d825b725cf117a31b81b72,False
BYTE-HV1,09,ced16a2db9c55738a9a0a37168a9ef809a9dbb15180df04762bcf3d8ffc71c72,False
BYTE-HV1,0A,658481293d7cfd5c0a63023c6bb5a21bc6cf42289491e77bced1ce5f5ecb6cc7,False
BYTE-HV1,0B,4f1602947dcc8f7f4f2b8b0b86d85ad058663dcd2dd69be3bd24da81bc9fe933,False
BYTE-HV1,0C,fb78e5c6a7e371b5196ace6798667669b6c03f8f9615f73647cfc34cbbc38fb6,False
BYTE-HV1,0D,b25adf2b11d143ccfe83aa4f5f919b7809bebcb2572508be238b93d4e248f1a4,False
BYTE-HV1,0E,92c2ba5aba17470b94091a540f292de3669538615156d9bbaed93b3c8866f086,False
BYTE-HV1,0F,cf70ac605873bc9e6212ec1eaf77ed37493df994820570cfca4e570cc0052f29,False
BYTE-HV1,10,d39ae9ea380e34ebc47a6fd84072a652596ce12b01de4cb107b82b27a7c21cdf,False
BYTE-HV1,11,10b52575648ac26a660b2cc4fde93399b9543d541bf07ba2bc1494ed9ca173e0,False
BYTE-HV1,12,185434492410a774b378c7126e44255ab985603fb75c70219ec54b89054029df,False
BYTE-HV1,13,5c951152ebb8e99b0b071a908f5f4df2b1926d9fd049054f939f3d874523646f,False
BYTE-HV1,14,723871d881347a4bf3bbd47ea3049657a0ba9f8d23cf94c2bb5fa4aa96b31fa3,False
BYTE-HV1,15,f6817266298fb8c9f6de14dcd3fc856975bd02122644277241799998aa1dc79f,False
BYTE-HV1,16,7ce498be4beb789876631b0535bc22f68d24bf99662975809e570ba31368d5bf,False
BYTE-HV1,17,790f5caf93f8c66924f74482317255a8dccfa71ec33df92f83ac668914985bda,False
BYTE-HV1,18,f9a861521e95d07cf975594666fb0f9a3ec6e13301087cf74211bd7169187246,False
BYTE-HV1,19,baf19fba34ab5d1757896618b70cbca12ed235f821c2ec2c16e7afe45c816709,False
BYTE-HV1,1A,8fc83ec6781b21c3c2f76d304aa76ccfa16f668f66d14749ee94d8a4e9ef772d,False
BYTE-HV1,1B,0f2d011c7dd8b22a60f46bfd8c1b4691819198cfc10c64059724f9c9bd6f98d9,False
BYTE-HV1,1C,c3f7af503ea11a6cd6dfd2fb2b4256bcc930cc9e6afbd4e8b60fc7270fab13f3,False
BYTE-HV1,1D,410853835905654817510483cd4853cca36ac134377767602173560d2e02fd62,False
BYTE-HV1,1E,6af9a62ba9ebd33de08e5ec8cac4d38f952758b9191855e69a2284883915ad3b,False
BYTE-HV1,1F,15c20fbe8d26572906261447fd79812df0a54a7c3c25f171b2300c8be872d911,False
BYTE-HV1,20,06d5575c06e1e1d6863579946dcd9aaf780a0516c29508728bfc13bb49b44b07,False
BYTE-HV1,21,4477ca6867e5da2ce3a951f253d7b02b201875b23e6c435d14dae4bdb7aeed01,False
BYTE-HV1,22,9eba2c9897d5bddf86db042f887a6cc1e35da8c579107da3769a0caf7f941932,False
BYTE-HV1,23,1b227701b38aba3e9e51d502eb4e5fb84a741de9e1dce6c82ac533dc3f61de19,False
BYTE-HV1,24,cdb05fded7246bc10ff300957e4a5ac3f08d9fc2e2efe0e1f7ad9d7ac7e198d1,False
BYTE-HV1,25,f7ecc96210872730618047710069738cc3132ac7029e3360638e668296f25945,False
BYTE-HV1,26,0780cd753452800883316e7119ca1bcbad2d9196572585841821004fb325763e,False
BYTE-HV1,27,4e4099c77035ce9671fce45b8bd2bda619fdbcd50a785b8b5b1ef50486ea2c8a,False
BYTE-HV1,28,cae219a175a84fe07dfc6f8cb14746522408c55560c00c0cd61d43495bb04533,False
BYTE-HV1,29,79a77443c8a4b8b31370cc49da2aa9c14e72fb4174155e8f4a24df8595a20e95,False
BYTE-HV1,2A,4749bfc1fe2730fe83565196b683582112d9e4ae13d0d62785af65705164fad8,False
BYTE-HV1,2B,c6753a5334f6bc5a61b5fbe07b5b44937ad9bad50655e7eb970acac8bb29d47c,False
BYTE-HV1,2C,17362b1630332b9fec138cd98bdffb840f0caef6cf49be1ea18715710fc3b52b,False
BYTE-HV1,2D,13ddf3c040104618a48c97cf363827033e1f214637a3ed2e23fd696895ab1eef,False
BYTE-HV1,2E,2f23796272006fdbdc96d54fb4c03ffb8887e3264b15149012436565ef2580dd,False
BYTE-HV1,2F,391095034188b1b0ad19cc9927631843308486cf01486866aa5993fc822e6548,False
BYTE-HV1,30,4a4bf9ecbb1b7a8fc36687f4d3a7428464d12353c17c27f096fa5e6bd2229ef5,False
BYTE-HV1,31,452225fad9ff54a1c7b1661e369bb4b8b5a182e84274f8dce09857654858e1f4,False
BYTE-HV1,32,86ee0f000509f66324441e511d85ff9ff7733e6e6e7d45da5569baf6517f1087,False
BYTE-HV1,33,2ab1b21a39f572633a3b7a2a6055e7baf444ba3e26e7712d0c2958140c6ad58e,False
BYTE-HV1,34,e0475ae0804c3c256bceb2c06b6aa2a110b81ad529eb8d6d65d668c21c9094e7,False
BYTE-HV1,35,a1bf766f022f6adf29d6625b72347e2cf11bf3f8bb330ec411ed1ed5ca6a8f43,False
BYTE-HV1,36,b37d55294e08c5aee8a93743f22f87a68d29455c3f5e6162d2d3080ac4a409ee,False
BYTE-HV1,37,97d67352fc6dcb4c33251618b77cae0cb036eca210a2f5f1fcac42e0dd8f4864,False
BYTE-HV1,38,db4442e1391cd3ab53a7d270feff5be607087e9ee2d8359c0255fae7fcd56bf4,False
BYTE-HV1,39,f80d4150787f245134391312111429facf000f7a85c6a9fc3b1d1a66f0044d1f,False
BYTE-HV1,3A,21fd8d767de0e38ccfe40a3736c047fe9f9324126e96f4d1fecbb48e14fc8f64,False
BYTE-HV1,3B,68e6906258ba11cae661dadce943da3fa017c9cf71e3a30ab25d0add58968a68,False
BYTE-HV1,3C,1b3ec4cd75ed1cd4880083bf621b08e3b52fc4181dc3723c02cc749afae67449,False
BYTE-HV1,3D,c949b705d2cfbb923ff2af60f19fd9c47452f1e654c0ac56bb35e7429c9ad6ed,False
BYTE-HV1,3E,f192475cb20bda25c0b7f61fe8d7de513f58088d007e94e0b3713a89b9b414ec,False
BYTE-HV1,3F,74ce7f107bdd23eca2fada88736f374282c5dacdc77039d6ca57daccf3482b25,False
BYTE-HV1,40,7f07c11365216602785060258fe7d58829141ab4e3b2b11688df8974bd9c5c19,False
BYTE-HV1,41,2b6991189f99d7f1ca2d36814eff758f4abfc004501df49125068989a55281e7,False
BYTE-HV1,42,2d40339356488922100542f6309d3227c22ea41ad86e1adf3cbd3bfe78ad848c,False
BYTE-HV1,43,b09cf1c3a005680611cdbc455cb8ecfe0c77929e6f260fba80b93b26926e0d5c,False
BYTE-HV1,44,db1a6a247bddff8ab9b4b264f6964ec02866e5fdcd18ac8a1c111e89734e10fe,False
BYTE-HV1,45,ce76129bc83e897381186736b2ab329380186795e88f5d40df5f87433b916094,False
BYTE-HV1,46,5663ad30717f534eb4e34c5c3aba376cb45fc5d6fb11e8ce8172497709dfa833,False
BYTE-HV1,47,9f154d44fa4e7885003c551a0e80a68dffd0d0d02e30fb06c77f350aa59b21ea,False
BYTE-HV1,48,f6f1bc294811984fbf61b0541b4e0d0bef8771bf61a0f09a31dc5226a4fe0838,False
BYTE-HV1,49,59062c3fc25192705b78f3d8848fa895432dabc5366914be5d5fea62d2d3140d,False
BYTE-HV1,4A,3a7a157f6bcf18a9d2396f01ea4b634d167cea5c788631aac5329869ce557a1a,False
BYTE-HV1,4B,956f1c95be44f7a40d6df205a5f6afba408c310c3d02ddf8d88e0b071fac6e2c,False
BYTE-HV1,4C,40ee2e5cfce7fa38c7b3aad64882e39833b58eb62d2c79fec019ecda768f0eee,False
BYTE-HV1,4D,62141a19466acdb1f66f118785b2eee6fc9ecd67eed4972ff08390ae709cb030,False
BYTE-HV1,4E,2e71b687b11099963ac35357c0668ca9d81d27adeb3ee085964357792bff1dc4,False
BYTE-HV1,4F,2e4e2acdb4f908f7aacf01f8d19f35c42fb6d381215d083c3de8f8436a72c59b,False
BYTE-HV1,50,db3c336c773d335b61ea573c6efbe7fa17e9cec7cc512872607af79a38b65983,False
BYTE-HV1,51,411b01d51106101b25196eb40c47d72ee98c68eaccf9a32bf6af907339a7bbdf,False
BYTE-HV1,52,296e6f5b32c84ee4af38de8c7846642b92b526db001b52f426f77df152a5a9e1,False
BYTE-HV1,53,6c1d2ca88c98671e8f98bca7023d4ce1d127bd92ff628f070c3fd31d005fb990,False
BYTE-HV1,54,faafa33803c543a22a44f171af6c688a2864df0ecc32639af712ec7377e9cc0e,False
BYTE-HV1,55,289e4f116182e2179505e0a0bd9ae3cdd0728077f8f3c7f5f9a8dbe827e8865c,False
BYTE-HV1,56,99f45bbc3426a865f1e5960e6b2f74f1eaba0d555c6f5b7d7285e806a8ee9f5e,False
BYTE-HV1,57,2454fc8f7fd3d8945f3a7f0fc4c6006c83ff6083d560b8376ac1db9a3fe87fcc,False
BYTE-HV1,58,b1c9070b4b162142a489e66b0efe1bb88321364f52256b879990c8cc3bea2ce5,False
BYTE-HV1,59,57132c88da2a5f5fc2cb9d95ca7917fc53e5cf1e3c030481df8143c6543e8f6d,False
BYTE-HV1,5A,57132c88da2a5f5fc2cb9d95ca7917fc53e5cf1e3c030481df8143c6543e8f6d,False
BYTE-HV1,5B,579f5c4c3abdc684e9f7c3acf67a96e033d747b45830122dd6075df997f6bc72,False
BYTE-HV1,5C,4c01b861949e906e34629e054f04dca4516bd06e6c66d6e4430d63530a4d6a9f,False
BYTE-HV1,5D,69e799f09146737b6c59f78f81e37872b60d5bc1351122cab7ea88918dcb683e,False
BYTE-HV1,5E,29e90e90662d981625910247c5e1a32185a770295e76e736bb0e1f9ddaee291a,False
BYTE-HV1,5F,5a613f14e26b0cca8913ebd222f3e7fe5f98d4303ca123e4099be834a59c9470,False
BYTE-HV1,60,d9622bb458d69f25caf83535a3e29da313cb8ce5ebbb101697713591674c7efa,False
BYTE-HV1,61,505ac00c47ba862408f2657149345433db5eb6ca6c010146745064088b63be54,False
BYTE-HV1,62,d049dcaf58dc7ef6289001767989a673207f12e1d0f6211d2692bf9338c2715d,False
BYTE-HV1,63,d3e13195c01ae2397680ce718a1638c22f5f0346ab99adf452a77508add91a8f,False
BYTE-HV1,64,7dd429591cb4768c54565239028ca803fe2738073f7ee2eac6b4236337f43a8a,False
BYTE-HV1,65,cba2bb2d527cccdce376fb69b417c253794d6fa65d79fc2f1953b5ef7937646d,False
BYTE-HV1,66,9d692d9d90eb217de1a1888d4b84a15457b8d3e546d13a311895a13a2963074f,False
BYTE-HV1,67,7632f81e3ee5392b9333140db5fd7a7f777a4bc69f7a2fa33905f9930112473a,False
BYTE-HV1,68,5ff9d2e8f81c3e3bc7159820105467879b9e5a37fd9059122f0c545a0ed58de0,False
BYTE-HV1,69,d310be7b9a0e5973a0584a4c8cde3ddbc7ca216670df4c0da4ad40d25c585243,False
BYTE-HV1,6A,23f043bd338825d9794ee082fe9b72c1941c0a2cf73f50ad97f207df3a87ee87,False
BYTE-HV1,6B,c8b8b439a58d4ec226af9b48c210e2c2817da6fb958adfe2c9af782133fbadbf,False
BYTE-HV1,6C,37f3df47cfc83434e163121e6563319e00c8bba820a50eaf3f51a33f4d2c7ffc,False
BYTE-HV1,6D,252013d2146841ed808fb5fbc053018086e1ccc1c48b780291a6d4423aa81de9,False
BYTE-HV1,6E,919118d3796b20776f73947c09606d46a9db4cfe14ac38328625fc78dfd3c3a1,False
BYTE-HV1,6F,7e42dcbb80e295350143e8c5d96cd5d395bc3432e91c124dd33a443002c36b8f,False
BYTE-HV1,70,ee0c9be93be126d4a90d1ab0d4ca34e13b4f219682b6713499befb5ff5be690b,False
BYTE-HV1,71,75fc638cd5cac1e8b76f28e0d2f317227a5f56eb3fcedb792c4021c5564f2b24,False
BYTE-HV1,72,48a31267df7f50839abe9343350e2b5ef1e52cc75a17232dc4d5ee4413055c09,False
BYTE-HV1,73,97b1e04a45b195f56a05d7b01a3a767a87ba7da891877e98481288d9a44c9d11,False
BYTE-HV1,74,72040b00c2d4be0ad4b5f297362612d4596b3ec53ea99854f98212bb35f67a3d,False
BYTE-HV1,75,4fe7b59af6de3b665bff339d685e2a43136aed1f6d6ce80ff164291f4b0a4047,True
BYTE-HV1,76,4fe7b59af6de3b665bff339d685e2a43136aed1f6d6ce80ff164291f4b0a4047,True
BYTE-HV1,77,703898b4f02fd8b50d257bdc2d0f9843c6390afe614a13b8a1297c2af0e407e4,False
BYTE-HV1,78,292d5bf8e97c1fd6f2b8b84686d0252637851938accb2099e5e889f418193b3d,False
BYTE-HV1,79,4fe7b59af6de3b665bff339d685e2a43136aed1f6d6ce80ff164291f4b0a4047,True
BYTE-HV1,7A,4fe7b59af6de3b665bff339d685e2a43136aed1f6d6ce80ff164291f4b0a4047,True
BYTE-HV1,7B,9887d452c5ae53b0f2a788206c14bb255a280c07eb9f0867d4f7b237577ad9fd,False
BYTE-HV1,7C,41b85fef249b87874a342f3d08378e46fe5b3501248d438357281b48e17e9489,False
BYTE-HV1,7D,630d2b8b09eab0b5aaab040a09428cc950be3f5d20728fccb9073722595879f4,False
BYTE-HV1,7E,203210fa6f3232d90fb387532ff270c85bf827d0977854f4dbb2f25db7a4df78,False
BYTE-HV1,7F,bda2a339e853fdc0b82c800b03cf78c80e9dfeeb7be838b0ad8ae670e76b3704,False
BYTD-HV0,00,44632282290df24c130c0637cddc5157cc5d394081d4967e5447e26991f66baa,False
BYTD-HV0,01,e66f1938bd718378997363283789504276736d84d31af202d43e1030e55a1e5a,False
BYTD-HV0,02,b6c2608eb00acfe6cc5e7d2c9abe6fa3d89ef208ab873b65d28c1f6ab6111ea3,False
BYTD-HV0,03,165cbf44bf112ec42ca411d4faf90255bb542535e1855d28667e49daeb782456,False
BYTD-HV0,04,03c6f3bb9916486711212438001e3885635cb50a5357f27e2cc4c1ff633ab60f,False
BYTD-HV0,05,04e03791146468d09226d510c5a4de49c4d01113aab4718b40e39ee03ddefd94,False
BYTD-HV0,06,d580589523155155313277e64b0f79d0d65c512146714732363e64b9bda5e087,False
BYTD-HV0,07,cdea15fc159301ec61d022d7db428dd898d6cfa0cecc33b1836d2b0d3497174a,False
BYTD-HV0,08,4ab340349052196224d1992e52832bf270a2ad34e5fb34d58b9ac08216058d3c,False
BYTD-HV0,09,8cb97580148111da4dfcb1f86ade6a91ee9750904f172a520b0ca77fbf714798,False
BYTD-HV0,0A,a10579cbf335df9211805aac9e4c66c8646901b8d6cd2e37a357059f44892a78,False
BYTD-HV0,0B,1d034b896418890f3fc59af9a5b213283588c09221214368921e79a20d3ba640,False
BYTD-HV0,0C,fb78e5c6a7e371b5196ace6798667669b6c03f8f9615f73647cfc34cbbc38fb6,False
BYTD-HV0,0D,dc07f32af535d579370c3bf370290044f0e57eabdfc019475311195a5c4a5c5c,False
BYTD-HV0,0E,2f9eaac88199802d2552784ee77788ff8748e1004b67946919aa1458622c292e,False
BYTD-HV0,0F,e9cf383009c59f5f3e1d78f98de8032356964017b1259857f6a3dde2a1fcd847,False
BYTD-HV0,10,b1650df1b67e0f6a1aa9b654e1bd6bbd4e31b041d10ef9aad2e33462ec585bc4,False
BYTD-HV0,11,2ba2fa5cabd5f534669433b00754b353e81c7ae74c41034bdb83d67d6437c310,False
BYTD-HV0,12,ceeed25e060f574a1af7bc78d1039d2cff87bdba6dd401117995ce23d4f6a853,False
BYTD-HV0,13,7c813a7175fb5807cff93995613af994ca536668816fbd8c701bc29f0749d43f,False
BYTD-HV0,14,9cc658994353150096704229c124a3530e25c981906209bf86744391319871cf,False
BYTD-HV0,15,5c404fe0a434a90fe17d77e116eaa42a6b7cb63528171623e7e04184a34f0e2f,False
BYTD-HV0,16,da410ae9cd83c38d79d11f2f0df42674cb9fbc317d63b8508232418e33e874dc,False
BYTD-HV0,17,f435b984517493b3ae4d73dd1a21df253f9b2b1c384b13be69473641ee9c5181,False
BYTD-HV0,18,06dfb90726c64f9e4929a8826217745323af5a91ae3f822572116f83607850e4,False
BYTD-HV0,19,6dc2aab8a68bb5a9d5464883281df3b59de4ee43eac9d43e93ca8a25cb5e1926,False
BYTD-HV0,1A,00fafb112f0eb3fbab0130ba889e70cf6a0af8b3652531202213490dbc4a8ac9,False
BYTD-HV0,1B,763e649bf95443639064a504c39faf72cf11060e4fffcad94146db6448f9982b,False
BYTD-HV0,1C,e7d63895f93913336637455e508c8470811104225b5653064464640a56031655,False
BYTD-HV0,1D,b8bb589a3f72e2671711e6f12b82f051a1054be852185fe1dc2f45b982d1ccf9,False
BYTD-HV0,1E,675bbfa49c8a759db4b38483470097edbe1ee1a92fc5737476f173946ba0e11b,False
BYTD-HV0,1F,403c4fd3b263dc81924553141176071e8e3896af6d35f3bec6f755658e136380,False
BYTD-HV0,20,ae502d8bb2d262f5966b4c571b5a84bef8704361671349f19651b0a74cbd25a2,False
BYTD-HV0,21,8f7c7e618039e60fc32af001f1dd3437404b03c5f9bf54387db01dd7793a60f7,False
BYTD-HV0,22,76d8061b219c38860eb4211e766023ba86d72d728c07719d55b17e1212de4e67,False
BYTD-HV0,23,b11f811ac8ae3806757354ebd77155d0e6e54fafab87208a63e5345262f544c0,False
BYTD-HV0,24,b747043492777085440f6cb10d1eb523d53d2a09b7742fc3e37e3001f84dbd06,False
BYTD-HV0,25,e2ab40470a0f4413d9ac440de60ff92f6cf005a45dacde38d67e85b03d2f45c8,False
BYTD-HV0,26,5d6a510cdbe2fcf06625c9d1a3ca4c0c6eea138cf92c9a8242e53fd707e47a99,False
BYTD-HV0,27,cdf13c6019a26cdbcf018c2365fe4258ea9870e390b2476530141fb8d40f9d6e,False
BYTD-HV0,28,21a9244649572817e91bbba041ccca235ea7e353f91a12b17fe4b1a8104fe631,False
BYTD-HV0,29,b8abcc1b1e8da6943be38edbeedfe95fa1f760111517143cf8d4cd58e16e4c3e,False
BYTD-HV0,2A,4749bfc1fe2730fe83565196b683582112d9e4ae13d0d62785af65705164fad8,False
BYTD-HV0,2B,c6753a5334f6bc5a61b5fbe07b5b44937ad9bad50655e7eb970acac8bb29d47c,False
BYTD-HV0,2C,8373b62097ddc34097a5918fa4acd7d89a9681622523f641789c6e79e2028c02,False
BYTD-HV0,2D,2d165df2fb782b678098546c79fb31cd4b6b7316620ca18a2be2a0c39a32b27c,False
BYTD-HV0,2E,081fa4fc84fe4825e555c72a21e2f188d8d3b4a207cc373566313d9e4cf05888,False
BYTD-HV0,2F,56e44d4c4dd6511922a607de8f08e57de8bcf1427273656344fd5cc3c30a9a51,False
BYTD-HV0,30,4a4bf9ecbb1b7a8fc36687f4d3a7428464d12353c17c27f096fa5e6bd2229ef5,False
BYTD-HV0,31,452225fad9ff54a1c7b1661e369bb4b8b5a182e84274f8dce09857654858e1f4,False
BYTD-HV0,32,1b84e50ba4740953697174e344526e556fd0cc40fa52e03fcd4d60527a9e06ae,False
BYTD-HV0,33,3cca05bab2115b5bebaf4aab4cd44847bacd1610d943b20653903a490b02391c,False
BYTD-HV0,34,8d61bb9b1d3f975ea9173609811f2bb40f8e45c2aaa5948ed149931264ef665d,False
BYTD-HV0,35,a1bf766f022f6adf29d6625b72347e2cf11bf3f8bb330ec411ed1ed5ca6a8f43,False
BYTD-HV0,36,04959aa22c64bfed70e70c3f80e516395dcfd69e8d7c2bc9cbc555ec408ded25,False
BYTD-HV0,37,97d67352fc6dcb4c33251618b77cae0cb036eca210a2f5f1fcac42e0dd8f4864,False
BYTD-HV0,38,5d072b5770c63c9fb3e52d31ac00f16f0e14489d8936ace27788535236c86c6d,False
BYTD-HV0,39,69ff08e69287d7a925cf02d21ead46afce6ff623bfbc6853c69763c484f02ca9,False
BYTD-HV0,3A,9871553c267371824346af9cfbcd04c584dd6306f040c404799ee10fb8652e14,False
BYTD-HV0,3B,68e6906258ba11cae661dadce943da3fa017c9cf71e3a30ab25d0add58968a68,False
BYTD-HV0,3C,1b3ec4cd75ed1cd4880083bf621b08e3b52fc4181dc3723c02cc749afae67449,False
BYTD-HV0,3D,c949b705d2cfbb923ff2af60f19fd9c47452f1e654c0ac56bb35e7429c9ad6ed,False
BYTD-HV0,3E,24a84bb0c215e6d179cc080a4b7884d09ffab556831773178326623cdd38a859,False
BYTD-HV0,3F,f00ea99cfd5860e0e5a7ec72a70d6c45bc5f268fe490f5f489fe368b234e370e,False
BYTD-HV0,40,7f07c11365216602785060258fe7d58829141ab4e3b2b11688df8974bd9c5c19,False
BYTD-HV0,41,3a3f038746ccfbb08324571d8a8d80c05dd8010653279a198f787741928bc10a,False
BYTD-HV0,42,2b596718b098c0295535d38672894683589194254c72fbc46f03e26c00747268,False
BYTD-HV0,43,6512fbf708a93266145436204ff92b06decc902a9c99f13b732b65a8d3228802,False
BYTD-HV0,44,db1a6a247bddff8ab9b4b264f6964ec02866e5fdcd18ac8a1c111e89734e10fe,False
BYTD-HV0,45,ce76129bc83e897381186736b2ab329380186795e88f5d40df5f87433b916094,False
BYTD-HV0,46,5663ad30717f534eb4e34c5c3aba376cb45fc5d6fb11e8ce8172497709dfa833,False
BYTD-HV0,47,f628825408841437f5752853b7af5c1bc156894186496833589e536dcab2315f,False
BYTD-HV0,48,f6f1bc294811984fbf61b0541b4e0d0bef8771bf61a0f09a31dc5226a4fe0838,False
BYTD-HV0,49,59062c3fc25192705b78f3d8848fa895432dabc5366914be5d5fea62d2d3140d,False
BYTD-HV0,4A,3a7a157f6bcf18a9d2396f01ea4b634d167cea5c788631aac5329869ce557a1a,False
BYTD-HV0,4B,956f1c95be44f7a40d6df205a5f6afba408c310c3d02ddf8d88e0b071fac6e2c,False
BYTD-HV0,4C,40ee2e5cfce7fa38c7b3aad64882e39833b58eb62d2c79fec019ecda768f0eee,False
BYTD-HV0,4D,62141a19466acdb1f66f118785b2eee6fc9ecd67eed4972ff08390ae709cb030,False
BYTD-HV0,4E,2e71b687b11099963ac35357c0668ca9d81d27adeb3ee085964357792bff1dc4,False
BYTD-HV0,4F,2e4e2acdb4f908f7aacf01f8d19f35c42fb6d381215d083c3de8f8436a72c59b,False
BYTD-HV0,50,db3c336c773d335b61ea573c6efbe7fa17e9cec7cc512872607af79a38b65983,False
BYTD-HV0,51,411b01d51106101b25196eb40c47d72ee98c68eaccf9a32bf6af907339a7bbdf,False
BYTD-HV0,52,296e6f5b32c84ee4af38de8c7846642b92b526db001b52f426f77df152a5a9e1,False
BYTD-HV0,53,6c1d2ca88c98671e8f98bca7023d4ce1d127bd92ff628f070c3fd31d005fb990,False
BYTD-HV0,54,faafa33803c543a22a44f171af6c688a2864df0ecc32639af712ec7377e9cc0e,False
BYTD-HV0,55,289e4f116182e2179505e0a0bd9ae3cdd0728077f8f3c7f5f9a8dbe827e8865c,False
BYTD-HV0,56,99f45bbc3426a865f1e5960e6b2f74f1eaba0d555c6f5b7d7285e806a8ee9f5e,False
BYTD-HV0,57,2454fc8f7fd3d8945f3a7f0fc4c6006c83ff6083d560b8376ac1db9a3fe87fcc,False
BYTD-HV0,58,b1c9070b4b162142a489e66b0efe1bb88321364f52256b879990c8cc3bea2ce5,False
BYTD-HV0,59,57132c88da2a5f5fc2cb9d95ca7917fc53e5cf1e3c030481df8143c6543e8f6d,False
BYTD-HV0,5A,57132c88da2a5f5fc2cb9d95ca7917fc53e5cf1e3c030481df8143c6543e8f6d,False
BYTD-HV0,5B,3a0739da324458b6903265ba0f5fd3bbe4154e5e9e7c37b47c14656ba5c94713,False
BYTD-HV0,5C,a151c9f19f003dd63301976571036191008438035810ed5e6e55f78a964c12f8,False
BYTD-HV0,5D,c724b85c91edeb1c78ab17e7fcd2b59fb8642239710b06133014312814b35fa2,False
BYTD-HV0,5E,05178dece6ae7e98615af4f94c55b8c41a3c7b77e974920847898526e7edb3f1,False
BYTD-HV0,5F,b1f2c059c22c7db1c244969b97c407f779f2c4fa59afc12ef550e2904a7ccbb2,False
BYTD-HV0,60,60f9236a6e990c4e43fc98d7700c9e0ebd20ae699d2e023db91c48dafc4a840a,False
BYTD-HV0,61,505ac00c47ba862408f2657149345433db5eb6ca6c010146745064088b63be54,False
BYTD-HV0,62,5d0eeeb184639e45106516339ac6a982e62cb94f3cc89839394371634da6b0b9,False
BYTD-HV0,63,d3e13195c01ae2397680ce718a1638c22f5f0346ab99adf452a77508add91a8f,False
BYTD-HV0,64,e20fffb8458a90c04637a392f17298b3ad13f4b43c3a44206c776ab9e248011a,False
BYTD-HV0,65,cba2bb2d527cccdce376fb69b417c253794d6fa65d79fc2f1953b5ef7937646d,False
BYTD-HV0,66,d74e0bdf47ec2eec202bf443a99f2053249b813d0da8bfffc9572d00440d5eb3,False
BYTD-HV0,67,7632f81e3ee5392b9333140db5fd7a7f777a4bc69f7a2fa33905f9930112473a,False
BYTD-HV0,68,c9817568613178eb32dcc8da33d725adbd74bfc56c6f18f1027d22753bf49aa4,False
BYTD-HV0,69,d310be7b9a0e5973a0584a4c8cde3ddbc7ca216670df4c0da4ad40d25c585243,False
BYTD-HV0,6A,2eac68c94e098f3316e12b10c04cf630331945ab1e8f1a7315cb96285590330e,False
BYTD-HV0,6B,c8b8b439a58d4ec226af9b48c210e2c2817da6fb958adfe2c9af782133fbadbf,False
BYTD-HV0,6C,d5b4b393ff8c88a49c842692a1f3053ba3c9e5b28d5bd66a74cb4bf02253f85e,False
BYTD-HV0,6D,252013d2146841ed808fb5fbc053018086e1ccc1c48b780291a6d4423aa81de9,False
BYTD-HV0,6E,93b90ced710a83a1072c626c1445bf569c62f4709acf359a70d21e2359fb5b9f,False
BYTD-HV0,6F,7e42dcbb80e295350143e8c5d96cd5d395bc3432e91c124dd33a443002c36b8f,False
BYTD-HV0,70,a83dd4ba6a94d240af767ab33ef40f77d17a61dbf76e73dafb2d1fd94977c8c7,False
BYTD-HV0,71,75fc638cd5cac1e8b76f28e0d2f317227a5f56eb3fcedb792c4021c5564f2b24,False
BYTD-HV0,72,1fe9b0a6704469561680802adf9b2f4e88ef1013d21aab573fdb6b9d7b16e3cf,False
